report_year,agency_code,agency_jurisdiction,population,violent_crimes,months_reported,crimes_percapita
2001,CODPD00,"Denver, CO",569653,3074,12,539.63
2001,MI82349,"Detroit, MI",956283,20947,12,2190.46
2001,TX07102,"El Paso, TX",576453,4386,12,760.86
2001,VA02901,"Fairfax County, VA",948050,249,12,26.26
2001,TX22012,"Fort Worth, TX",546828,3864,12,706.62
2001,CA01005,"Fresno, CA",435600,4096,12,940.31
2001,HI00200,"Honolulu, HI",885605,2453,12,276.99
2001,TXHPD00,"Houston, TX",1997965,23419,12,1172.14
2001,INIPD00,"Indianapolis, IN",798251,7428,12,930.53
2001,FL01602,"Jacksonville, FL",754679,7388,12,978.96
2001,MOKPD00,"Kansas City, MO",444267,7081,12,1593.86
2001,NV00201,"Las Vegas, NV",1117763,7549,12,675.37
2001,CA01941,"Long Beach, CA",470099,3413,12,726.02
2001,CA01900,"Los Angeles County, CA",1005891,7997,12,795.02
2001,CA01942,"Los Angeles, CA",3763486,52243,12,1388.15
2001,KY05680,"Louisville, KY",,,,
2001,TNMPD00,"Memphis, TN",655898,10906,12,1662.76
2001,AZ00717,"Mesa, AZ",410026,2516,12,613.62
2001,FL01300,"Miami-Dade County, FL",1235499,12309,12,996.28
2001,FL01306,"Miami, FL",371863,7210,12,1938.89
2001,WIMPD00,"Milwaukee, WI",601229,5463,12,908.64
2001,MN02711,"Minneapolis, MN",386726,4101,12,1060.44
2001,MD01604,"Montgomery County, MD",868758,1812,12,208.57
2001,TN01901,"Nashville, TN",555059,9059,12,1632.08
2001,NY02900,"Nassau County, NY",1041508,1755,0,168.51
2001,LANPD00,"New Orleans, LA",484289,5877,12,1213.53
2001,NY03030,"New York City, NY",8023018,68173,12,849.72
2001,NJNPD00,"Newark, NJ",275823,3837,12,1391.11
2001,CA00109,"Oakland, CA",406908,5330,12,1309.88
2001,OK05506,"Oklahoma City, OK",507517,4183,12,824.21
2001,NB02802,"Omaha, NE",390456,2708,12,693.55
2001,FL04804,"Orlando, FL",190769,3685,12,1931.66
2001,PAPEP00,"Philadelphia, PA",1518302,21404,12,1409.73
2001,AZ00723,"Phoenix, AZ",1366542,10532,12,770.7
2001,PAPPD00,"Pittsburgh, PA",341414,2964,12,868.15
2001,OR02602,"Portland, OR",537081,4556,12,848.29
2001,MD01721,"Prince George's County, MD",690617,7202,12,1042.84
2001,NC09201,"Raleigh, NC",280791,2187,12,778.87
2001,CA03404,"Sacramento, CA",414582,3309,12,798.15
2001,UT01803,"Salt Lake City, UT",184723,1166,12,631.22
2001,TXSPD00,"San Antonio, TX",1170622,9546,12,815.46
2001,CA03711,"San Diego, CA",1246136,7405,12,594.24
2001,CA03801,"San Francisco, CA",791168,6784,12,857.47
2001,CA04313,"San Jose, CA",913513,5564,12,609.08
2001,WASPD00,"Seattle, WA",572345,4150,12,725.09
2001,MOSPD00,"St. Louis, MO",350336,7664,12,2187.61
2001,NY05101,"Suffolk County, NY",1272846,2741,0,215.34
2001,FL02902,"Tampa, FL",311310,6616,12,2125.21
2001,AZ01003,"Tucson, AZ",503461,4823,12,957.97
2001,OK07205,"Tulsa, OK",394125,4547,12,1153.69
2001,VA12800,"Virginia Beach, VA",431819,838,12,194.06
2001,DCMPD00,"Washington, DC",571822,9192,12,1607.49
2001,KS08703,"Wichita, KS",345081,2443,12,707.95
2001,,United States,,1439480,,504.5
2002,NM00101,"Albuquerque, NM",457488,4889,12,1068.66
2002,TX22001,"Arlington, TX",347789,2202,12,633.14
2002,GAAPD00,"Atlanta, GA",435494,9969,12,2289.12
2002,CO00101,"Aurora, CO",289584,1827,12,630.91
2002,TX22701,"Austin, TX",685784,3203,12,467.06
2002,MD00301,"Baltimore County, MD",777313,6531,12,840.2
2002,MDBPD00,"Baltimore, MD",671028,13789,12,2054.91
2002,MA01301,"Boston, MA",596444,6956,12,1166.25
2002,NY01401,"Buffalo, NY",295441,3757,12,1271.66
2002,NC06001,"Charlotte, NC",646864,7583,12,1172.27
2002,ILCPD00,"Chicago, IL",2938299,45985,12,1565.02
2002,OHCIP00,"Cincinnati, OH",333273,4250,12,1275.23
2002,OHCLP00,"Cleveland, OH",481274,6364,12,1322.32
2002,OHCOP00,"Columbus, OH",715739,6499,12,908.01
2002,TXDPD00,"Dallas, TX",1241481,17018,12,1370.78
2002,CODPD00,"Denver, CO",581105,3104,12,534.15
2002,MI82349,"Detroit, MI",961987,19940,12,2072.79
2002,TX07102,"El Paso, TX",588750,3892,12,661.06
2002,VA02901,"Fairfax County, VA",961999,480,12,49.9
2002,TX22012,"Fort Worth, TX",558493,4243,12,759.72
2002,CA01005,"Fresno, CA",443363,3780,12,852.57
2002,HI00200,"Honolulu, HI",900433,2601,12,288.86
2002,TXHPD00,"Houston, TX",2040583,24958,12,1223.08
2002,INIPD00,"Indianapolis, IN",804034,7518,12,935.04
2002,FL01602,"Jacksonville, FL",769253,7043,12,915.56
2002,MOKPD00,"Kansas City, MO",447650,6054,12,1352.4
2002,NV00201,"Las Vegas, NV",1153546,8981,12,778.56
2002,CA01941,"Long Beach, CA",478478,3626,12,757.82
2002,CA01900,"Los Angeles County, CA",1023813,8504,12,830.62
2002,CA01942,"Los Angeles, CA",3830561,51695,12,1349.54
2002,KY05680,"Louisville, KY",,,,
2002,TNMPD00,"Memphis, TN",662441,10416,12,1572.37
2002,AZ00717,"Mesa, AZ",421547,2887,12,684.86
2002,FL01300,"Miami-Dade County, FL",1235648,11901,12,963.14
2002,FL01306,"Miami, FL",379044,7228,12,1906.9
2002,WIMPD00,"Milwaukee, WI",605600,5782,12,954.76
2002,MN02711,"Minneapolis, MN",390415,4123,12,1056.06
2002,MD01604,"Montgomery County, MD",882167,1942,12,220.14
2002,TN01901,"Nashville, TN",560596,8684,12,1549.07
2002,NY02900,"Nassau County, NY",1049510,1783,12,169.89
2002,LANPD00,"New Orleans, LA",486157,4556,12,937.15
2002,NY03030,"New York City, NY",8084693,63839,12,789.63
2002,NJNPD00,"Newark, NJ",279269,3193,12,1143.34
2002,CA00109,"Oakland, CA",414161,5661,12,1366.86
2002,OK05506,"Oklahoma City, OK",512448,4214,12,822.33
2002,NB02802,"Omaha, NE",394090,2829,12,717.86
2002,FL04804,"Orlando, FL",194454,3619,12,1861.11
2002,PAPEP00,"Philadelphia, PA",1524226,20057,12,1315.88
2002,AZ00723,"Phoenix, AZ",1404938,10223,12,727.65
2002,PAPPD00,"Pittsburgh, PA",342529,3794,12,1107.64
2002,OR02602,"Portland, OR",544604,4512,12,828.49
2002,MD01721,"Prince George's County, MD",701275,7430,12,1059.5
2002,NC09201,"Raleigh, NC",285383,1966,12,688.9
2002,CA03404,"Sacramento, CA",421971,3547,12,840.58
2002,UT01803,"Salt Lake City, UT",188504,1238,12,656.75
2002,TXSPD00,"San Antonio, TX",1195592,9769,12,817.08
2002,CA03711,"San Diego, CA",1268346,7193,12,567.12
2002,CA03801,"San Francisco, CA",805269,6059,12,752.42
2002,CA04313,"San Jose, CA",927821,4134,12,445.56
2002,WASPD00,"Seattle, WA",580089,4092,12,705.41
2002,MOSPD00,"St. Louis, MO",353004,7499,12,2124.34
2002,NY05101,"Suffolk County, NY",1282631,2496,12,194.6
2002,FL02902,"Tampa, FL",317322,6289,12,1981.9
2002,AZ01003,"Tucson, AZ",517607,4709,12,909.76
2002,OK07205,"Tulsa, OK",397953,4323,12,1086.31
2002,VA12800,"Virginia Beach, VA",438175,960,12,219.09
2002,DCMPD00,"Washington, DC",570898,9109,12,1595.56
2002,KS08703,"Wichita, KS",347801,2368,12,680.85
2002,,United States,,1423677,,494.4
2003,NM00101,"Albuquerque, NM",468764,4439,12,946.96
2003,TX22001,"Arlington, TX",355385,1863,12,524.22
2003,GAAPD00,"Atlanta, GA",431043,8490,12,1969.64
2003,CO00101,"Aurora, CO",288830,1700,12,588.58
2003,TX22701,"Austin, TX",682319,3153,12,462.1
2003,MD00301,"Baltimore County, MD",777463,6170,12,793.61
2003,MDBPD00,"Baltimore, MD",644554,11183,12,1735
2003,MA01301,"Boston, MA",589795,7173,12,1216.19
2003,NY01401,"Buffalo, NY",288187,3924,12,1361.62
2003,NC06001,"Charlotte, NC",668003,7194,12,1076.94
2003,ILCPD00,"Chicago, IL",2898374,39483,12,1362.25
2003,OHCIP00,"Cincinnati, OH",324297,3656,12,1127.36
2003,OHCLP00,"Cleveland, OH",468446,6200,12,1323.53
2003,OHCOP00,"Columbus, OH",726151,6215,12,855.88
2003,TXDPD00,"Dallas, TX",1230302,16865,12,1370.8
2003,CODPD00,"Denver, CO",565905,3531,12,623.96
2003,MI82349,"Detroit, MI",927766,18724,12,2018.18
2003,TX07102,"El Paso, TX",586392,3502,12,597.21
2003,VA02901,"Fairfax County, VA",972948,648,12,66.6
2003,TX22012,"Fort Worth, TX",576339,3751,12,650.83
2003,CA01005,"Fresno, CA",449898,3505,12,779.07
2003,HI00200,"Honolulu, HI",905301,2606,12,287.86
2003,TXHPD00,"Houston, TX",2041081,23988,12,1175.26
2003,INIPD00,"Indianapolis, IN",800167,7067,12,883.19
2003,FL01602,"Jacksonville, FL",776417,6729,12,866.67
2003,MOKPD00,"Kansas City, MO",445965,6151,12,1379.26
2003,NV00201,"Las Vegas, NV",1189388,9158,12,769.98
2003,CA01941,"Long Beach, CA",477368,3579,12,749.74
2003,CA01900,"Los Angeles County, CA",1036652,7971,12,768.92
2003,CA01942,"Los Angeles, CA",3838838,48824,12,1271.84
2003,KY05680,"Louisville, KY",623771,3323,3,532.73
2003,TNMPD00,"Memphis, TN",653858,10312,12,1577.1
2003,AZ00717,"Mesa, AZ",436569,2346,12,537.37
2003,FL01300,"Miami-Dade County, FL",1262490,11583,12,917.47
2003,FL01306,"Miami, FL",381651,7157,12,1875.27
2003,WIMPD00,"Milwaukee, WI",594269,5290,12,890.17
2003,MN02711,"Minneapolis, MN",378602,4517,12,1193.07
2003,MD01604,"Montgomery County, MD",900772,2115,12,234.8
2003,TN01901,"Nashville, TN",554888,8332,12,1501.56
2003,NY02900,"Nassau County, NY",1053563,1790,12,169.9
2003,LANPD00,"New Orleans, LA",475128,4596,12,967.32
2003,NY03030,"New York City, NY",8098066,59448,12,734.1
2003,NJNPD00,"Newark, NJ",278551,2731,12,980.43
2003,CA00109,"Oakland, CA",407003,5613,12,1379.11
2003,OK05506,"Oklahoma City, OK",521681,4642,12,889.82
2003,NB02802,"Omaha, NE",401692,2627,12,653.98
2003,FL04804,"Orlando, FL",197268,3322,12,1684
2003,PAPEP00,"Philadelphia, PA",1495903,20620,12,1378.43
2003,AZ00723,"Phoenix, AZ",1403228,9722,12,692.83
2003,PAPPD00,"Pittsburgh, PA",335302,3559,12,1061.43
2003,OR02602,"Portland, OR",545271,4436,12,813.54
2003,MD01721,"Prince George's County, MD",714496,6917,12,968.09
2003,NC09201,"Raleigh, NC",310157,2004,12,646.12
2003,CA03404,"Sacramento, CA",439811,3420,12,777.61
2003,UT01803,"Salt Lake City, UT",184022,1296,12,704.26
2003,TXSPD00,"San Antonio, TX",1212789,7252,12,597.96
2003,CA03711,"San Diego, CA",1272746,7366,12,578.75
2003,CA03801,"San Francisco, CA",772065,5725,12,741.52
2003,CA04313,"San Jose, CA",909890,3378,12,371.25
2003,WASPD00,"Seattle, WA",576296,3944,12,684.37
2003,MOSPD00,"St. Louis, MO",340256,7424,12,2181.89
2003,NY05101,"Suffolk County, NY",1304366,2401,12,184.07
2003,FL02902,"Tampa, FL",320908,5733,12,1786.49
2003,AZ01003,"Tucson, AZ",514618,4709,12,915.05
2003,OK07205,"Tulsa, OK",393907,4304,12,1092.64
2003,VA12800,"Virginia Beach, VA",439454,932,12,212.08
2003,DCMPD00,"Washington, DC",563384,8839,12,1568.91
2003,KS08703,"Wichita, KS",356123,2229,12,625.91
2003,,United States,,1383676,,475.8
2004,NM00101,"Albuquerque, NM",479074,4720,12,985.23
2004,TX22001,"Arlington, TX",360970,1893,12,524.42
2004,GAAPD00,"Atlanta, GA",430066,7921,12,1841.81
2004,CO00101,"Aurora, CO",293655,1739,12,592.19
2004,TX22701,"Austin, TX",683298,3588,12,525.1
2004,MD00301,"Baltimore County, MD",784118,6147,12,783.94
2004,MDBPD00,"Baltimore, MD",634279,11667,12,1839.41
2004,MA01301,"Boston, MA",580087,6917,12,1192.41
2004,NY01401,"Buffalo, NY",285567,3804,12,1332.09
2004,NC06001,"Charlotte, NC",661883,7275,12,1099.14
2004,ILCPD00,"Chicago, IL",2882746,36863,12,1278.75
2004,OHCIP00,"Cincinnati, OH",318005,3668,12,1153.44
2004,OHCLP00,"Cleveland, OH",462260,6007,12,1299.49
2004,OHCOP00,"Columbus, OH",729911,5939,12,813.66
2004,TXDPD00,"Dallas, TX",1228613,16165,12,1315.71
2004,CODPD00,"Denver, CO",563688,4490,12,796.54
2004,MI82349,"Detroit, MI",914353,15913,12,1740.36
2004,TX07102,"El Paso, TX",593924,3242,12,545.86
2004,VA02901,"Fairfax County, VA",973406,594,12,61.02
2004,TX22012,"Fort Worth, TX",594950,3784,12,636.02
2004,CA01005,"Fresno, CA",456663,3496,12,765.55
2004,HI00200,"Honolulu, HI",906589,2507,12,276.53
2004,TXHPD00,"Houston, TX",2043446,23427,12,1146.45
2004,INIPD00,"Indianapolis, IN",800589,7067,12,882.73
2004,FL01602,"Jacksonville, FL",790972,6533,12,825.95
2004,MOKPD00,"Kansas City, MO",446659,6449,12,1443.83
2004,NV00201,"Las Vegas, NV",1239805,9783,12,789.08
2004,CA01941,"Long Beach, CA",480945,3755,12,780.75
2004,CA01900,"Los Angeles County, CA",1049786,7201,12,685.95
2004,CA01942,"Los Angeles, CA",3864018,42786,12,1107.29
2004,KY05680,"Louisville, KY",624697,3280,12,525.05
2004,TNMPD00,"Memphis, TN",652526,10093,12,1546.76
2004,AZ00717,"Mesa, AZ",445006,2500,12,561.79
2004,FL01300,"Miami-Dade County, FL",1116701,9193,12,823.23
2004,FL01306,"Miami, FL",385186,6461,12,1677.37
2004,WIMPD00,"Milwaukee, WI",590874,4637,12,784.77
2004,MN02711,"Minneapolis, MN",376255,4726,12,1256.06
2004,MD01604,"Montgomery County, MD",909204,1934,12,212.71
2004,TN01901,"Nashville, TN",555134,8615,12,1551.88
2004,NY02900,"Nassau County, NY",1049729,1760,12,167.66
2004,LANPD00,"New Orleans, LA",471057,4467,12,948.29
2004,NY03030,"New York City, NY",8101321,55688,12,687.39
2004,NJNPD00,"Newark, NJ",279857,2867,12,1024.45
2004,CA00109,"Oakland, CA",403445,5151,12,1276.75
2004,OK05506,"Oklahoma City, OK",525094,4321,12,822.9
2004,NB02802,"Omaha, NE",406109,2608,12,642.19
2004,FL04804,"Orlando, FL",203764,3562,12,1748.1
2004,PAPEP00,"Philadelphia, PA",1484224,20902,12,1408.28
2004,AZ00723,"Phoenix, AZ",1428973,9465,12,662.36
2004,PAPPD00,"Pittsburgh, PA",334231,3739,12,1118.69
2004,OR02602,"Portland, OR",543838,4034,12,741.77
2004,MD01721,"Prince George's County, MD",719457,7141,12,992.55
2004,NC09201,"Raleigh, NC",321850,1867,12,580.08
2004,CA03404,"Sacramento, CA",450472,4730,12,1050.01
2004,UT01803,"Salt Lake City, UT",182768,1329,12,727.15
2004,TXSPD00,"San Antonio, TX",1235128,7846,12,635.24
2004,CA03711,"San Diego, CA",1281366,6774,12,528.65
2004,CA03801,"San Francisco, CA",760353,5757,12,757.15
2004,CA04313,"San Jose, CA",908712,3379,12,371.84
2004,WASPD00,"Seattle, WA",575816,3798,12,659.59
2004,MOSPD00,"St. Louis, MO",335143,6957,12,2075.83
2004,NY05101,"Suffolk County, NY",1311623,2268,12,172.92
2004,FL02902,"Tampa, FL",324704,5178,12,1594.68
2004,AZ01003,"Tucson, AZ",522487,4873,12,932.65
2004,OK07205,"Tulsa, OK",389135,4688,12,1204.72
2004,VA12800,"Virginia Beach, VA",443840,1006,12,226.66
2004,DCMPD00,"Washington, DC",553523,7336,12,1325.33
2004,KS08703,"Wichita, KS",356179,2887,12,810.55
2004,,United States,,1360088,,463.2
2005,NM00101,"Albuquerque, NM",490631,4670,12,951.84
2005,TX22001,"Arlington, TX",365380,2369,12,648.37
2005,GAAPD00,"Atlanta, GA",430666,7213,12,1674.85
2005,CO00101,"Aurora, CO",295888,1835,12,620.17
2005,TX22701,"Austin, TX",693019,3393,12,489.6
2005,MD00301,"Baltimore County, MD",786768,5609,12,712.92
2005,MDBPD00,"Baltimore, MD",641097,11248,12,1754.49
2005,MA01301,"Boston, MA",567589,7479,12,1317.68
2005,NY01401,"Buffalo, NY",283269,3938,12,1390.2
2005,NC06001,"Charlotte, NC",677122,7933,12,1171.58
2005,ILCPD00,"Chicago, IL",2873441,36050,12,1254.59
2005,OHCIP00,"Cincinnati, OH",314292,3738,12,1189.34
2005,OHCLP00,"Cleveland, OH",458885,6430,12,1401.22
2005,OHCOP00,"Columbus, OH",730329,6203,12,849.34
2005,TXDPD00,"Dallas, TX",1230303,15429,12,1254.08
2005,CODPD00,"Denver, CO",564552,4446,12,787.53
2005,MI82349,"Detroit, MI",900932,21274,12,2361.33
2005,TX07102,"El Paso, TX",601839,2621,12,435.5
2005,VA02901,"Fairfax County, VA",980586,575,12,58.64
2005,TX22012,"Fort Worth, TX",613261,3920,12,639.21
2005,CA01005,"Fresno, CA",460758,3897,12,845.78
2005,HI00200,"Honolulu, HI",908521,2570,12,282.88
2005,TXHPD00,"Houston, TX",2045732,23987,12,1172.54
2005,INIPD00,"Indianapolis, IN",800304,7948,12,993.12
2005,FL01602,"Jacksonville, FL",795259,6600,12,829.92
2005,MOKPD00,"Kansas City, MO",447915,6536,12,1459.21
2005,NV00201,"Las Vegas, NV",1281698,9530,12,743.54
2005,CA01941,"Long Beach, CA",479729,3399,12,708.53
2005,CA01900,"Los Angeles County, CA",1058840,7459,12,704.45
2005,CA01942,"Los Angeles, CA",3871077,31767,12,820.62
2005,KY05680,"Louisville, KY",623735,3896,12,624.62
2005,TNMPD00,"Memphis, TN",678988,12637,12,1861.15
2005,AZ00717,"Mesa, AZ",452340,2280,12,504.05
2005,FL01300,"Miami-Dade County, FL",1136560,9263,12,815
2005,FL01306,"Miami, FL",388295,6134,12,1579.73
2005,WIMPD00,"Milwaukee, WI",586500,6027,12,1027.62
2005,MN02711,"Minneapolis, MN",376277,5472,12,1454.25
2005,MD01604,"Montgomery County, MD",910985,2079,12,228.21
2005,TN01901,"Nashville, TN",557034,8982,12,1612.47
2005,NY02900,"Nassau County, NY",1048386,1793,12,171.02
2005,LANPD00,"New Orleans, LA",463072,2090,6,451.33
2005,NY03030,"New York City, NY",8115690,54623,12,673.05
2005,NJNPD00,"Newark, NJ",281063,2821,12,1003.69
2005,CA00109,"Oakland, CA",400619,5692,12,1420.8
2005,OK05506,"Oklahoma City, OK",531688,4538,12,853.51
2005,NB02802,"Omaha, NE",412128,2327,12,564.63
2005,FL04804,"Orlando, FL",210290,3801,12,1807.5
2005,PAPEP00,"Philadelphia, PA",1472915,21609,12,1467.09
2005,AZ00723,"Phoenix, AZ",1466296,10691,12,729.12
2005,PAPPD00,"Pittsburgh, PA",330780,3385,12,1023.34
2005,OR02602,"Portland, OR",540389,3858,12,713.93
2005,MD01721,"Prince George's County, MD",722018,8232,12,1140.14
2005,NC09201,"Raleigh, NC",332084,2050,12,617.31
2005,CA03404,"Sacramento, CA",457347,5265,12,1151.2
2005,UT01803,"Salt Lake City, UT",184627,1301,12,704.66
2005,TXSPD00,"San Antonio, TX",1256584,8007,12,637.2
2005,CA03711,"San Diego, CA",1272148,6603,12,519.04
2005,CA03801,"San Francisco, CA",749172,5985,12,798.88
2005,CA04313,"San Jose, CA",910528,3492,12,383.51
2005,WASPD00,"Seattle, WA",579215,4109,12,709.41
2005,MOSPD00,"St. Louis, MO",346005,8323,12,2405.46
2005,NY05101,"Suffolk County, NY",1316259,2446,12,185.83
2005,FL02902,"Tampa, FL",329035,4707,12,1430.55
2005,AZ01003,"Tucson, AZ",529447,5048,12,953.45
2005,OK07205,"Tulsa, OK",386414,4995,12,1292.66
2005,VA12800,"Virginia Beach, VA",446448,1139,12,255.12
2005,DCMPD00,"Washington, DC",550521,7716,12,1401.58
2005,KS08703,"Wichita, KS",355011,2644,12,744.77
2005,,United States,,1390745,,469
2006,NM00101,"Albuquerque, NM",500955,4550,12,908.27
2006,TX22001,"Arlington, TX",373086,2728,12,731.2
2006,GAAPD00,"Atlanta, GA",485804,7548,12,1553.71
2006,CO00101,"Aurora, CO",302855,1857,12,613.16
2006,TX22701,"Austin, TX",709813,3658,12,515.35
2006,MD00301,"Baltimore County, MD",788266,5664,12,718.54
2006,MDBPD00,"Baltimore, MD",637556,10816,12,1696.48
2006,MA01301,"Boston, MA",562393,7533,12,1339.45
2006,NY01401,"Buffalo, NY",280494,3957,12,1410.73
2006,NC06001,"Charlotte, NC",699398,7532,12,1076.93
2006,ILCPD00,"Chicago, IL",2857796,35363,12,1237.42
2006,OHCIP00,"Cincinnati, OH",309104,3777,12,1221.92
2006,OHCLP00,"Cleveland, OH",452759,7030,12,1552.7
2006,OHCOP00,"Columbus, OH",731547,5952,12,813.62
2006,TXDPD00,"Dallas, TX",1248223,15058,12,1206.35
2006,CODPD00,"Denver, CO",568465,4324,12,760.64
2006,MI82349,"Detroit, MI",884462,21391,12,2418.53
2006,TX07102,"El Paso, TX",615553,2422,12,393.47
2006,VA02901,"Fairfax County, VA",979381,764,12,78.01
2006,TX22012,"Fort Worth, TX",641752,4219,12,657.42
2006,CA01005,"Fresno, CA",465269,3524,12,757.41
2006,HI00200,"Honolulu, HI",912693,2745,12,300.76
2006,TXHPD00,"Houston, TX",2073729,24250,12,1169.39
2006,INIPD00,"Indianapolis, IN",800969,7689,12,959.96
2006,FL01602,"Jacksonville, FL",795822,6663,12,837.25
2006,MOKPD00,"Kansas City, MO",448218,6471,12,1443.72
2006,NV00201,"Las Vegas, NV",1315625,12931,12,982.88
2006,CA01941,"Long Beach, CA",478283,3420,12,715.06
2006,CA01900,"Los Angeles County, CA",1067567,7290,12,682.86
2006,CA01942,"Los Angeles, CA",3879455,30526,12,786.86
2006,KY05680,"Louisville, KY",626018,3836,12,612.76
2006,TNMPD00,"Memphis, TN",680828,13557,12,1991.25
2006,AZ00717,"Mesa, AZ",459705,2084,12,453.33
2006,FL01300,"Miami-Dade County, FL",1145259,9047,12,789.95
2006,FL01306,"Miami, FL",392934,5931,12,1509.41
2006,WIMPD00,"Milwaukee, WI",581005,7802,12,1342.85
2006,MN02711,"Minneapolis, MN",375302,6374,12,1698.37
2006,MD01604,"Montgomery County, MD",911532,2155,12,236.42
2006,TN01901,"Nashville, TN",560813,8565,12,1527.25
2006,NY02900,"Nassau County, NY",1044248,1813,12,173.62
2006,LANPD00,"New Orleans, LA",431153,2255,12,523.02
2006,NY03030,"New York City, NY",8165001,52086,12,637.92
2006,NJNPD00,"Newark, NJ",280877,2839,12,1010.76
2006,CA00109,"Oakland, CA",398834,7599,12,1905.3
2006,OK05506,"Oklahoma City, OK",536016,4301,12,802.4
2006,NB02802,"Omaha, NE",416770,2505,12,601.05
2006,FL04804,"Orlando, FL",216819,4300,12,1983.22
2006,PAPEP00,"Philadelphia, PA",1464576,22884,12,1562.5
2006,AZ00723,"Phoenix, AZ",1517443,11195,12,737.75
2006,PAPPD00,"Pittsburgh, PA",324604,3473,12,1069.92
2006,OR02602,"Portland, OR",542174,3872,12,714.16
2006,MD01721,"Prince George's County, MD",705672,6892,12,976.66
2006,NC09201,"Raleigh, NC",348345,2223,12,638.16
2006,CA03404,"Sacramento, CA",460552,5556,12,1206.38
2006,UT01803,"Salt Lake City, UT",183901,1504,12,817.83
2006,TXSPD00,"San Antonio, TX",1292116,7977,12,617.36
2006,CA03711,"San Diego, CA",1266847,6391,12,504.48
2006,CA03801,"San Francisco, CA",746085,6533,12,875.64
2006,CA04313,"San Jose, CA",920548,3561,12,386.83
2006,WASPD00,"Seattle, WA",583772,4152,12,711.24
2006,MOSPD00,"St. Louis, MO",346879,8605,12,2480.69
2006,NY05101,"Suffolk County, NY",1315904,2481,12,188.54
2006,FL02902,"Tampa, FL",331487,3839,12,1158.11
2006,AZ01003,"Tucson, AZ",535232,4580,12,855.7
2006,OK07205,"Tulsa, OK",385834,4816,12,1248.21
2006,VA12800,"Virginia Beach, VA",442784,1255,12,283.43
2006,DCMPD00,"Washington, DC",581530,8408,12,1445.84
2006,KS08703,"Wichita, KS",357372,3325,12,930.4
2006,,United States,,1435123,,479.3
2007,NM00101,"Albuquerque, NM",513124,5080,12,990.01
2007,TX22001,"Arlington, TX",372073,2588,12,695.56
2007,GAAPD00,"Atlanta, GA",497290,8075,12,1623.8
2007,CO00101,"Aurora, CO",307621,1685,12,547.75
2007,TX22701,"Austin, TX",716817,3871,12,540.03
2007,MD00301,"Baltimore County, MD",785567,5331,12,678.62
2007,MDBPD00,"Baltimore, MD",624237,10182,12,1631.11
2007,MA01301,"Boston, MA",591855,6837,12,1155.18
2007,NY01401,"Buffalo, NY",273832,3490,12,1274.5
2007,NC06001,"Charlotte, NC",733291,7233,12,986.38
2007,ILCPD00,"Chicago, IL",2824434,34936,12,1236.92
2007,OHCIP00,"Cincinnati, OH",332388,3595,12,1081.57
2007,OHCLP00,"Cleveland, OH",439888,6460,12,1468.56
2007,OHCOP00,"Columbus, OH",735981,6302,12,856.27
2007,TXDPD00,"Dallas, TX",1239104,13248,12,1069.16
2007,CODPD00,"Denver, CO",573387,3528,12,615.29
2007,MI82349,"Detroit, MI",860971,19690,12,2286.95
2007,TX07102,"El Paso, TX",616029,2574,12,417.84
2007,VA02901,"Fairfax County, VA",976392,873,12,89.41
2007,TX22012,"Fort Worth, TX",670693,4477,12,667.52
2007,CA01005,"Fresno, CA",472170,3043,12,644.47
2007,HI00200,"Honolulu, HI",905903,2613,12,288.44
2007,TXHPD00,"Houston, TX",2169544,24564,12,1132.22
2007,INIPD00,"Indianapolis, IN",797268,9841,12,1234.34
2007,FL01602,"Jacksonville, FL",797350,8146,12,1021.63
2007,MOKPD00,"Kansas City, MO",447725,8380,12,1871.68
2007,NV00201,"Las Vegas, NV",1341156,13641,12,1017.11
2007,CA01941,"Long Beach, CA",473959,3426,12,722.85
2007,CA01900,"Los Angeles County, CA",992436,7784,12,784.33
2007,CA01942,"Los Angeles, CA",3870487,27806,12,718.41
2007,KY05680,"Louisville, KY",624030,4238,12,679.13
2007,TNMPD00,"Memphis, TN",669264,13065,12,1952.14
2007,AZ00717,"Mesa, AZ",454576,2224,12,489.25
2007,FL01300,"Miami-Dade County, FL",1082395,8614,12,795.83
2007,FL01306,"Miami, FL",410252,6119,12,1491.52
2007,WIMPD00,"Milwaukee, WI",572938,8057,12,1406.26
2007,MN02711,"Minneapolis, MN",371240,5580,12,1503.07
2007,MD01604,"Montgomery County, MD",911528,2059,12,225.88
2007,TN01901,"Nashville, TN",564169,8513,12,1508.95
2007,NY02900,"Nassau County, NY",1030495,1639,12,159.05
2007,LANPD00,"New Orleans, LA",220614,3451,12,1564.27
2007,NY03030,"New York City, NY",8220196,50453,12,613.77
2007,NJNPD00,"Newark, NJ",280158,2415,12,862.01
2007,CA00109,"Oakland, CA",396541,7605,12,1917.83
2007,OK05506,"Oklahoma City, OK",542199,4612,12,850.61
2007,NB02802,"Omaha, NE",431810,2578,12,597.02
2007,FL04804,"Orlando, FL",224417,4269,12,1902.26
2007,PAPEP00,"Philadelphia, PA",1435533,21180,12,1475.41
2007,AZ00723,"Phoenix, AZ",1541698,11158,12,723.75
2007,PAPPD00,"Pittsburgh, PA",312179,3455,12,1106.74
2007,OR02602,"Portland, OR",538133,3701,12,687.75
2007,MD01721,"Prince George's County, MD",647701,6134,12,947.04
2007,NC09201,"Raleigh, NC",367120,2098,12,571.48
