report_year,agency_code,agency_jurisdiction,population,rapes,months_reported,rapes_percapita
2002,WIMPD00,"Milwaukee, WI",605600,326,12,53.83
2002,MN02711,"Minneapolis, MN",390415,362,12,92.72
2002,MD01604,"Montgomery County, MD",882167,138,12,15.64
2002,TN01901,"Nashville, TN",560596,403,12,71.89
2002,NY02900,"Nassau County, NY",1049510,92,12,8.77
2002,LANPD00,"New Orleans, LA",486157,162,12,33.32
2002,NY03030,"New York City, NY",8084693,1689,12,20.89
2002,NJNPD00,"Newark, NJ",279269,88,12,31.51
2002,CA00109,"Oakland, CA",414161,249,12,60.12
2002,OK05506,"Oklahoma City, OK",512448,445,12,86.84
2002,NB02802,"Omaha, NE",394090,173,12,43.9
2002,FL04804,"Orlando, FL",194454,121,12,62.23
2002,PAPEP00,"Philadelphia, PA",1524226,1035,12,67.9
2002,AZ00723,"Phoenix, AZ",1404938,410,12,29.18
2002,PAPPD00,"Pittsburgh, PA",342529,148,12,43.21
2002,OR02602,"Portland, OR",544604,354,12,65
2002,MD01721,"Prince George's County, MD",701275,224,12,31.94
2002,NC09201,"Raleigh, NC",285383,106,12,37.14
2002,CA03404,"Sacramento, CA",421971,185,12,43.84
2002,UT01803,"Salt Lake City, UT",188504,110,12,58.35
2002,TXSPD00,"San Antonio, TX",1195592,464,12,38.81
2002,CA03711,"San Diego, CA",1268346,330,12,26.02
2002,CA03801,"San Francisco, CA",805269,210,12,26.08
2002,CA04313,"San Jose, CA",927821,379,12,40.85
2002,WASPD00,"Seattle, WA",580089,152,12,26.2
2002,MOSPD00,"St. Louis, MO",353004,136,12,38.53
2002,NY05101,"Suffolk County, NY",1282631,143,12,11.15
2002,FL02902,"Tampa, FL",317322,204,12,64.29
2002,AZ01003,"Tucson, AZ",517607,338,12,65.3
2002,OK07205,"Tulsa, OK",397953,243,12,61.06
2002,VA12800,"Virginia Beach, VA",438175,138,12,31.49
2002,DCMPD00,"Washington, DC",570898,262,12,45.89
2002,KS08703,"Wichita, KS",347801,208,12,59.8
2002,,United States,,,,
2003,NM00101,"Albuquerque, NM",468764,263,12,56.1
2003,TX22001,"Arlington, TX",355385,167,12,46.99
2003,GAAPD00,"Atlanta, GA",431043,281,12,65.19
2003,CO00101,"Aurora, CO",288830,227,12,78.59
2003,TX22701,"Austin, TX",682319,226,12,33.12
2003,MD00301,"Baltimore County, MD",777463,211,12,27.14
2003,MDBPD00,"Baltimore, MD",644554,204,12,31.65
2003,MA01301,"Boston, MA",589795,262,12,44.42
2003,NY01401,"Buffalo, NY",288187,206,12,71.48
2003,NC06001,"Charlotte, NC",668003,306,12,45.81
2003,ILCPD00,"Chicago, IL",2898374,1799,12,62.07
2003,OHCIP00,"Cincinnati, OH",324297,319,12,98.37
2003,OHCLP00,"Cleveland, OH",468446,646,12,137.9
2003,OHCOP00,"Columbus, OH",726151,615,12,84.69
2003,TXDPD00,"Dallas, TX",1230302,601,12,48.85
2003,CODPD00,"Denver, CO",565905,304,12,53.72
2003,MI82349,"Detroit, MI",927766,814,12,87.74
2003,TX07102,"El Paso, TX",586392,219,12,37.35
2003,VA02901,"Fairfax County, VA",972948,55,12,5.65
2003,TX22012,"Fort Worth, TX",576339,243,12,42.16
2003,CA01005,"Fresno, CA",449898,164,12,36.45
2003,HI00200,"Honolulu, HI",905301,266,12,29.38
2003,TXHPD00,"Houston, TX",2041081,768,12,37.63
2003,INIPD00,"Indianapolis, IN",800167,420,12,52.49
2003,FL01602,"Jacksonville, FL",776417,213,12,27.43
2003,MOKPD00,"Kansas City, MO",445965,308,12,69.06
2003,NV00201,"Las Vegas, NV",1189388,511,12,42.96
2003,CA01941,"Long Beach, CA",477368,136,12,28.49
2003,CA01900,"Los Angeles County, CA",1036652,225,12,21.7
2003,CA01942,"Los Angeles, CA",3838838,1226,12,31.94
2003,KY05680,"Louisville, KY",623771,145,3,23.25
2003,TNMPD00,"Memphis, TN",653858,449,12,68.67
2003,AZ00717,"Mesa, AZ",436569,116,12,26.57
2003,FL01300,"Miami-Dade County, FL",1262490,588,12,46.57
2003,FL01306,"Miami, FL",381651,107,12,28.04
2003,WIMPD00,"Milwaukee, WI",594269,246,12,41.4
2003,MN02711,"Minneapolis, MN",378602,384,12,101.43
2003,MD01604,"Montgomery County, MD",900772,134,12,14.88
2003,TN01901,"Nashville, TN",554888,335,12,60.37
2003,NY02900,"Nassau County, NY",1053563,86,12,8.16
2003,LANPD00,"New Orleans, LA",475128,213,12,44.83
2003,NY03030,"New York City, NY",8098066,1609,12,19.87
2003,NJNPD00,"Newark, NJ",278551,85,12,30.52
2003,CA00109,"Oakland, CA",407003,268,12,65.85
2003,OK05506,"Oklahoma City, OK",521681,365,12,69.97
2003,NB02802,"Omaha, NE",401692,179,12,44.56
2003,FL04804,"Orlando, FL",197268,136,12,68.94
2003,PAPEP00,"Philadelphia, PA",1495903,1004,12,67.12
2003,AZ00723,"Phoenix, AZ",1403228,526,12,37.48
2003,PAPPD00,"Pittsburgh, PA",335302,136,12,40.56
2003,OR02602,"Portland, OR",545271,310,12,56.85
2003,MD01721,"Prince George's County, MD",714496,245,12,34.29
2003,NC09201,"Raleigh, NC",310157,81,12,26.12
2003,CA03404,"Sacramento, CA",439811,187,12,42.52
2003,UT01803,"Salt Lake City, UT",184022,80,12,43.47
2003,TXSPD00,"San Antonio, TX",1212789,537,12,44.28
2003,CA03711,"San Diego, CA",1272746,406,12,31.9
2003,CA03801,"San Francisco, CA",772065,215,12,27.85
2003,CA04313,"San Jose, CA",909890,279,12,30.66
2003,WASPD00,"Seattle, WA",576296,174,12,30.19
2003,MOSPD00,"St. Louis, MO",340256,81,12,23.81
2003,NY05101,"Suffolk County, NY",1304366,112,12,8.59
2003,FL02902,"Tampa, FL",320908,222,12,69.18
2003,AZ01003,"Tucson, AZ",514618,330,12,64.13
2003,OK07205,"Tulsa, OK",393907,272,12,69.05
2003,VA12800,"Virginia Beach, VA",439454,121,12,27.53
2003,DCMPD00,"Washington, DC",563384,273,12,48.46
2003,KS08703,"Wichita, KS",356123,220,12,61.78
2003,,United States,,,,
2004,NM00101,"Albuquerque, NM",479074,235,12,49.05
2004,TX22001,"Arlington, TX",360970,200,12,55.41
2004,GAAPD00,"Atlanta, GA",430066,267,12,62.08
2004,CO00101,"Aurora, CO",293655,193,12,65.72
2004,TX22701,"Austin, TX",683298,303,12,44.34
2004,MD00301,"Baltimore County, MD",784118,192,12,24.49
2004,MDBPD00,"Baltimore, MD",634279,182,12,28.69
2004,MA01301,"Boston, MA",580087,269,12,46.37
2004,NY01401,"Buffalo, NY",285567,212,12,74.24
2004,NC06001,"Charlotte, NC",661883,312,12,47.14
2004,ILCPD00,"Chicago, IL",2882746,1757,12,60.95
2004,OHCIP00,"Cincinnati, OH",318005,318,12,100
2004,OHCLP00,"Cleveland, OH",462260,536,12,115.95
2004,OHCOP00,"Columbus, OH",729911,598,12,81.93
2004,TXDPD00,"Dallas, TX",1228613,588,12,47.86
2004,CODPD00,"Denver, CO",563688,243,12,43.11
2004,MI82349,"Detroit, MI",914353,719,12,78.63
2004,TX07102,"El Paso, TX",593924,201,12,33.84
2004,VA02901,"Fairfax County, VA",973406,32,12,3.29
2004,TX22012,"Fort Worth, TX",594950,288,12,48.41
2004,CA01005,"Fresno, CA",456663,181,12,39.64
2004,HI00200,"Honolulu, HI",906589,222,12,24.49
2004,TXHPD00,"Houston, TX",2043446,908,12,44.43
2004,INIPD00,"Indianapolis, IN",800589,479,12,59.83
2004,FL01602,"Jacksonville, FL",790972,209,12,26.42
2004,MOKPD00,"Kansas City, MO",446659,316,12,70.75
2004,NV00201,"Las Vegas, NV",1239805,605,12,48.8
2004,CA01941,"Long Beach, CA",480945,137,12,28.49
2004,CA01900,"Los Angeles County, CA",1049786,224,12,21.34
2004,CA01942,"Los Angeles, CA",3864018,1131,12,29.27
2004,KY05680,"Louisville, KY",624697,216,12,34.58
2004,TNMPD00,"Memphis, TN",652526,448,12,68.66
2004,AZ00717,"Mesa, AZ",445006,124,12,27.86
2004,FL01300,"Miami-Dade County, FL",1116701,464,12,41.55
2004,FL01306,"Miami, FL",385186,102,12,26.48
2004,WIMPD00,"Milwaukee, WI",590874,176,12,29.79
2004,MN02711,"Minneapolis, MN",376255,389,12,103.39
2004,MD01604,"Montgomery County, MD",909204,140,12,15.4
2004,TN01901,"Nashville, TN",555134,395,12,71.15
2004,NY02900,"Nassau County, NY",1049729,77,12,7.34
2004,LANPD00,"New Orleans, LA",471057,189,12,40.12
2004,NY03030,"New York City, NY",8101321,1428,12,17.63
2004,NJNPD00,"Newark, NJ",279857,73,12,26.08
2004,CA00109,"Oakland, CA",403445,262,12,64.94
2004,OK05506,"Oklahoma City, OK",525094,374,12,71.23
2004,NB02802,"Omaha, NE",406109,187,12,46.05
2004,FL04804,"Orlando, FL",203764,174,12,85.39
2004,PAPEP00,"Philadelphia, PA",1484224,1001,12,67.44
2004,AZ00723,"Phoenix, AZ",1428973,490,12,34.29
2004,PAPPD00,"Pittsburgh, PA",334231,99,12,29.62
2004,OR02602,"Portland, OR",543838,313,12,57.55
2004,MD01721,"Prince George's County, MD",719457,259,12,36
2004,NC09201,"Raleigh, NC",321850,99,12,30.76
2004,CA03404,"Sacramento, CA",450472,195,12,43.29
2004,UT01803,"Salt Lake City, UT",182768,93,12,50.88
2004,TXSPD00,"San Antonio, TX",1235128,677,12,54.81
2004,CA03711,"San Diego, CA",1281366,373,12,29.11
2004,CA03801,"San Francisco, CA",760353,152,12,19.99
2004,CA04313,"San Jose, CA",908712,256,12,28.17
2004,WASPD00,"Seattle, WA",575816,145,12,25.18
2004,MOSPD00,"St. Louis, MO",335143,171,12,51.02
2004,NY05101,"Suffolk County, NY",1311623,109,12,8.31
2004,FL02902,"Tampa, FL",324704,181,12,55.74
2004,AZ01003,"Tucson, AZ",522487,387,12,74.07
2004,OK07205,"Tulsa, OK",389135,299,12,76.84
2004,VA12800,"Virginia Beach, VA",443840,141,12,31.77
2004,DCMPD00,"Washington, DC",553523,218,12,39.38
2004,KS08703,"Wichita, KS",356179,241,12,67.66
2004,,United States,,,,
2005,NM00101,"Albuquerque, NM",490631,285,12,58.09
2005,TX22001,"Arlington, TX",365380,178,12,48.72
2005,GAAPD00,"Atlanta, GA",430666,223,12,51.78
2005,CO00101,"Aurora, CO",295888,223,12,75.37
2005,TX22701,"Austin, TX",693019,312,12,45.02
2005,MD00301,"Baltimore County, MD",786768,177,12,22.5
2005,MDBPD00,"Baltimore, MD",641097,162,12,25.27
2005,MA01301,"Boston, MA",567589,268,12,47.22
2005,NY01401,"Buffalo, NY",283269,184,12,64.96
2005,NC06001,"Charlotte, NC",677122,323,12,47.7
2005,ILCPD00,"Chicago, IL",2873441,1695,12,58.99
2005,OHCIP00,"Cincinnati, OH",314292,329,12,104.68
2005,OHCLP00,"Cleveland, OH",458885,488,12,106.34
2005,OHCOP00,"Columbus, OH",730329,557,12,76.27
2005,TXDPD00,"Dallas, TX",1230303,562,12,45.68
2005,CODPD00,"Denver, CO",564552,316,12,55.97
2005,MI82349,"Detroit, MI",900932,590,12,65.49
2005,TX07102,"El Paso, TX",601839,301,12,50.01
2005,VA02901,"Fairfax County, VA",980586,57,12,5.81
2005,TX22012,"Fort Worth, TX",613261,311,12,50.71
2005,CA01005,"Fresno, CA",460758,149,12,32.34
2005,HI00200,"Honolulu, HI",908521,234,12,25.76
2005,TXHPD00,"Houston, TX",2045732,872,12,42.63
2005,INIPD00,"Indianapolis, IN",800304,527,12,65.85
2005,FL01602,"Jacksonville, FL",795259,189,12,23.77
2005,MOKPD00,"Kansas City, MO",447915,295,12,65.86
2005,NV00201,"Las Vegas, NV",1281698,616,12,48.06
2005,CA01941,"Long Beach, CA",479729,104,12,21.68
2005,CA01900,"Los Angeles County, CA",1058840,233,12,22.01
2005,CA01942,"Los Angeles, CA",3871077,1105,12,28.55
2005,KY05680,"Louisville, KY",623735,209,12,33.51
2005,TNMPD00,"Memphis, TN",678988,401,12,59.06
2005,AZ00717,"Mesa, AZ",452340,194,12,42.89
2005,FL01300,"Miami-Dade County, FL",1136560,432,12,38.01
2005,FL01306,"Miami, FL",388295,62,12,15.97
2005,WIMPD00,"Milwaukee, WI",586500,158,12,26.94
2005,MN02711,"Minneapolis, MN",376277,402,12,106.84
2005,MD01604,"Montgomery County, MD",910985,150,12,16.47
2005,TN01901,"Nashville, TN",557034,344,12,61.76
2005,NY02900,"Nassau County, NY",1048386,76,12,7.25
2005,LANPD00,"New Orleans, LA",463072,89,6,19.22
2005,NY03030,"New York City, NY",8115690,1412,12,17.4
2005,NJNPD00,"Newark, NJ",281063,83,12,29.53
2005,CA00109,"Oakland, CA",400619,306,12,76.38
2005,OK05506,"Oklahoma City, OK",531688,358,12,67.33
2005,NB02802,"Omaha, NE",412128,199,12,48.29
2005,FL04804,"Orlando, FL",210290,165,12,78.46
2005,PAPEP00,"Philadelphia, PA",1472915,1024,12,69.52
2005,AZ00723,"Phoenix, AZ",1466296,533,12,36.35
2005,PAPPD00,"Pittsburgh, PA",330780,117,12,35.37
2005,OR02602,"Portland, OR",540389,325,12,60.14
2005,MD01721,"Prince George's County, MD",722018,266,12,36.84
2005,NC09201,"Raleigh, NC",332084,88,12,26.5
2005,CA03404,"Sacramento, CA",457347,170,12,37.17
2005,UT01803,"Salt Lake City, UT",184627,76,12,41.16
2005,TXSPD00,"San Antonio, TX",1256584,593,12,47.19
2005,CA03711,"San Diego, CA",1272148,376,12,29.56
2005,CA03801,"San Francisco, CA",749172,172,12,22.96
2005,CA04313,"San Jose, CA",910528,263,12,28.88
2005,WASPD00,"Seattle, WA",579215,138,12,23.83
2005,MOSPD00,"St. Louis, MO",346005,276,12,79.77
2005,NY05101,"Suffolk County, NY",1316259,82,12,6.23
2005,FL02902,"Tampa, FL",329035,210,12,63.82
2005,AZ01003,"Tucson, AZ",529447,378,12,71.4
2005,OK07205,"Tulsa, OK",386414,303,12,78.41
2005,VA12800,"Virginia Beach, VA",446448,100,12,22.4
2005,DCMPD00,"Washington, DC",550521,165,12,29.97
2005,KS08703,"Wichita, KS",355011,186,12,52.39
2005,,United States,,,,
2006,NM00101,"Albuquerque, NM",500955,286,12,57.09
2006,TX22001,"Arlington, TX",373086,192,12,51.46
2006,GAAPD00,"Atlanta, GA",485804,171,12,35.2
2006,CO00101,"Aurora, CO",302855,217,12,71.65
2006,TX22701,"Austin, TX",709813,319,12,44.94
2006,MD00301,"Baltimore County, MD",788266,141,12,17.89
2006,MDBPD00,"Baltimore, MD",637556,138,12,21.65
2006,MA01301,"Boston, MA",562393,275,12,48.9
2006,NY01401,"Buffalo, NY",280494,174,12,62.03
2006,NC06001,"Charlotte, NC",699398,346,12,49.47
2006,ILCPD00,"Chicago, IL",2857796,1587,12,55.53
2006,OHCIP00,"Cincinnati, OH",309104,296,12,95.76
2006,OHCLP00,"Cleveland, OH",452759,455,12,100.49
2006,OHCOP00,"Columbus, OH",731547,598,12,81.74
2006,TXDPD00,"Dallas, TX",1248223,665,12,53.28
2006,CODPD00,"Denver, CO",568465,342,12,60.16
2006,MI82349,"Detroit, MI",884462,592,12,66.93
2006,TX07102,"El Paso, TX",615553,300,12,48.74
2006,VA02901,"Fairfax County, VA",979381,54,12,5.51
2006,TX22012,"Fort Worth, TX",641752,251,12,39.11
2006,CA01005,"Fresno, CA",465269,133,12,28.59
2006,HI00200,"Honolulu, HI",912693,229,12,25.09
2006,TXHPD00,"Houston, TX",2073729,854,12,41.18
2006,INIPD00,"Indianapolis, IN",800969,549,12,68.54
2006,FL01602,"Jacksonville, FL",795822,218,12,27.39
2006,MOKPD00,"Kansas City, MO",448218,321,12,71.62
2006,NV00201,"Las Vegas, NV",1315625,718,12,54.57
2006,CA01941,"Long Beach, CA",478283,134,12,28.02
2006,CA01900,"Los Angeles County, CA",1067567,222,12,20.79
2006,CA01942,"Los Angeles, CA",3879455,1059,12,27.3
2006,KY05680,"Louisville, KY",626018,175,12,27.95
2006,TNMPD00,"Memphis, TN",680828,434,12,63.75
2006,AZ00717,"Mesa, AZ",459705,203,12,44.16
2006,FL01300,"Miami-Dade County, FL",1145259,413,12,36.06
2006,FL01306,"Miami, FL",392934,101,12,25.7
2006,WIMPD00,"Milwaukee, WI",581005,220,12,37.87
2006,MN02711,"Minneapolis, MN",375302,453,12,120.7
2006,MD01604,"Montgomery County, MD",911532,141,12,15.47
2006,TN01901,"Nashville, TN",560813,320,12,57.06
2006,NY02900,"Nassau County, NY",1044248,74,12,7.09
2006,LANPD00,"New Orleans, LA",431153,87,12,20.18
2006,NY03030,"New York City, NY",8165001,1071,12,13.12
2006,NJNPD00,"Newark, NJ",280877,87,12,30.97
2006,CA00109,"Oakland, CA",398834,306,12,76.72
2006,OK05506,"Oklahoma City, OK",536016,327,12,61.01
2006,NB02802,"Omaha, NE",416770,187,12,44.87
2006,FL04804,"Orlando, FL",216819,163,12,75.18
2006,PAPEP00,"Philadelphia, PA",1464576,960,12,65.55
2006,AZ00723,"Phoenix, AZ",1517443,550,12,36.25
2006,PAPPD00,"Pittsburgh, PA",324604,102,12,31.42
2006,OR02602,"Portland, OR",542174,293,12,54.04
2006,MD01721,"Prince George's County, MD",705672,255,12,36.14
2006,NC09201,"Raleigh, NC",348345,97,12,27.85
2006,CA03404,"Sacramento, CA",460552,196,12,42.56
2006,UT01803,"Salt Lake City, UT",183901,95,12,51.66
2006,TXSPD00,"San Antonio, TX",1292116,514,12,39.78
2006,CA03711,"San Diego, CA",1266847,348,12,27.47
2006,CA03801,"San Francisco, CA",746085,154,12,20.64
2006,CA04313,"San Jose, CA",920548,217,12,23.57
2006,WASPD00,"Seattle, WA",583772,129,12,22.1
2006,MOSPD00,"St. Louis, MO",346879,337,12,97.15
2006,NY05101,"Suffolk County, NY",1315904,86,12,6.54
2006,FL02902,"Tampa, FL",331487,133,12,40.12
2006,AZ01003,"Tucson, AZ",535232,294,12,54.93
2006,OK07205,"Tulsa, OK",385834,289,12,74.9
2006,VA12800,"Virginia Beach, VA",442784,116,12,26.2
2006,DCMPD00,"Washington, DC",581530,182,12,31.3
2006,KS08703,"Wichita, KS",357372,245,12,68.56
2006,,United States,,,,
2007,NM00101,"Albuquerque, NM",513124,307,12,59.83
2007,TX22001,"Arlington, TX",372073,156,12,41.93
2007,GAAPD00,"Atlanta, GA",497290,148,12,29.76
2007,CO00101,"Aurora, CO",307621,191,12,62.09
2007,TX22701,"Austin, TX",716817,328,12,45.76
2007,MD00301,"Baltimore County, MD",785567,151,12,19.22
2007,MDBPD00,"Baltimore, MD",624237,146,12,23.39
2007,MA01301,"Boston, MA",591855,263,12,44.44
2007,NY01401,"Buffalo, NY",273832,164,12,59.89
2007,NC06001,"Charlotte, NC",733291,282,12,38.46
2007,ILCPD00,"Chicago, IL",2824434,1644,12,58.21
2007,OHCIP00,"Cincinnati, OH",332388,318,12,95.67
2007,OHCLP00,"Cleveland, OH",439888,385,12,87.52
2007,OHCOP00,"Columbus, OH",735981,683,12,92.8
2007,TXDPD00,"Dallas, TX",1239104,511,12,41.24
2007,CODPD00,"Denver, CO",573387,294,12,51.27
2007,MI82349,"Detroit, MI",860971,335,12,38.91
2007,TX07102,"El Paso, TX",616029,258,12,41.88
2007,VA02901,"Fairfax County, VA",976392,59,12,6.04
2007,TX22012,"Fort Worth, TX",670693,336,12,50.1
2007,CA01005,"Fresno, CA",472170,99,12,20.97
2007,HI00200,"Honolulu, HI",905903,226,12,24.95
2007,TXHPD00,"Houston, TX",2169544,694,12,31.99
2007,INIPD00,"Indianapolis, IN",797268,505,12,63.34
2007,FL01602,"Jacksonville, FL",797350,249,12,31.23
2007,MOKPD00,"Kansas City, MO",447725,467,12,104.31
2007,NV00201,"Las Vegas, NV",1341156,723,12,53.91
2007,CA01941,"Long Beach, CA",473959,138,12,29.12
2007,CA01900,"Los Angeles County, CA",992436,218,12,21.97
2007,CA01942,"Los Angeles, CA",3870487,1004,12,25.94
2007,KY05680,"Louisville, KY",624030,194,12,31.09
2007,TNMPD00,"Memphis, TN",669264,450,12,67.24
2007,AZ00717,"Mesa, AZ",454576,175,12,38.5
2007,FL01300,"Miami-Dade County, FL",1082395,353,12,32.61
2007,FL01306,"Miami, FL",410252,57,12,13.89
2007,WIMPD00,"Milwaukee, WI",572938,236,12,41.19
2007,MN02711,"Minneapolis, MN",371240,452,12,121.75
2007,MD01604,"Montgomery County, MD",911528,129,12,14.15
2007,TN01901,"Nashville, TN",564169,290,12,51.4
2007,NY02900,"Nassau County, NY",1030495,71,12,6.89
2007,LANPD00,"New Orleans, LA",220614,115,12,52.13
2007,NY03030,"New York City, NY",8220196,875,12,10.64
2007,NJNPD00,"Newark, NJ",280158,60,12,21.42
2007,CA00109,"Oakland, CA",396541,299,12,75.4
2007,OK05506,"Oklahoma City, OK",542199,326,12,60.13
2007,NB02802,"Omaha, NE",431810,189,12,43.77
2007,FL04804,"Orlando, FL",224417,162,12,72.19
2007,PAPEP00,"Philadelphia, PA",1435533,956,12,66.6
2007,AZ00723,"Phoenix, AZ",1541698,509,12,33.02
2007,PAPPD00,"Pittsburgh, PA",312179,129,12,41.32
2007,OR02602,"Portland, OR",538133,280,12,52.03
2007,MD01721,"Prince George's County, MD",647701,226,12,34.89
2007,NC09201,"Raleigh, NC",367120,99,12,26.97
2007,CA03404,"Sacramento, CA",460546,194,12,42.12
2007,UT01803,"Salt Lake City, UT",178449,115,12,64.44
2007,TXSPD00,"San Antonio, TX",1316882,635,12,48.22
2007,CA03711,"San Diego, CA",1261196,296,12,23.47
2007,CA03801,"San Francisco, CA",733799,125,12,17.03
2007,CA04313,"San Jose, CA",934553,217,12,23.22
2007,WASPD00,"Seattle, WA",585118,90,12,15.38
2007,MOSPD00,"St. Louis, MO",348197,255,12,73.23
2007,NY05101,"Suffolk County, NY",1308750,89,12,6.8
2007,FL02902,"Tampa, FL",337220,80,12,23.72
2007,AZ01003,"Tucson, AZ",523299,277,12,52.93
2007,OK07205,"Tulsa, OK",381469,299,12,78.38
2007,VA12800,"Virginia Beach, VA",435943,85,12,19.5
2007,DCMPD00,"Washington, DC",588292,192,12,32.64
2007,KS08703,"Wichita, KS",358294,278,12,77.59
2007,,United States,,,,
2008,NM00101,"Albuquerque, NM",527464,370,12,70.15
2008,TX22001,"Arlington, TX",375836,141,12,37.52
2008,GAAPD00,"Atlanta, GA",533016,126,12,23.64
2008,CO00101,"Aurora, CO",316323,187,12,59.12
2008,TX22701,"Austin, TX",753535,273,12,36.23
2008,MD00301,"Baltimore County, MD",787558,148,12,18.79
2008,MDBPD00,"Baltimore, MD",634549,137,12,21.59
2008,MA01301,"Boston, MA",604465,237,12,39.21
2008,NY01401,"Buffalo, NY",270289,174,12,64.38
2008,NC06001,"Charlotte, NC",758769,272,12,35.85
2008,ILCPD00,"Chicago, IL",2829304,1594,12,56.34
2008,OHCIP00,"Cincinnati, OH",332608,276,12,82.98
2008,OHCLP00,"Cleveland, OH",433452,428,12,98.74
2008,OHCOP00,"Columbus, OH",751887,644,12,85.65
2008,TXDPD00,"Dallas, TX",1276214,499,12,39.1
2008,CODPD00,"Denver, CO",592881,282,12,47.56
2008,MI82349,"Detroit, MI",905783,334,12,36.87
2008,TX07102,"El Paso, TX",612374,181,12,29.56
2008,VA02901,"Fairfax County, VA",974142,62,12,6.36
2008,TX22012,"Fort Worth, TX",701345,373,12,53.18
2008,CA01005,"Fresno, CA",475723,80,12,16.82
2008,HI00200,"Honolulu, HI",906349,203,12,22.4
2008,TXHPD00,"Houston, TX",2238895,750,12,33.5
2008,INIPD00,"Indianapolis, IN",808329,475,12,58.76
2008,FL01602,"Jacksonville, FL",806080,262,12,32.5
2008,MOKPD00,"Kansas City, MO",451454,248,12,54.93
2008,NV00201,"Las Vegas, NV",1353175,729,12,53.87
2008,CA01941,"Long Beach, CA",467055,120,12,25.69
2008,CA01900,"Los Angeles County, CA",1006321,232,12,23.05
2008,CA01942,"Los Angeles, CA",3850920,949,12,24.64
2008,KY05680,"Louisville, KY",629679,220,12,34.94
2008,TNMPD00,"Memphis, TN",672046,366,12,54.46
2008,AZ00717,"Mesa, AZ",456821,161,12,35.24
2008,FL01300,"Miami-Dade County, FL",1057396,339,12,32.06
2008,FL01306,"Miami, FL",427740,42,12,9.82
2008,WIMPD00,"Milwaukee, WI",602131,205,12,34.05
2008,MN02711,"Minneapolis, MN",376753,367,12,97.41
2008,MD01604,"Montgomery County, MD",922771,131,12,14.2
2008,TN01901,"Nashville, TN",602181,291,12,48.32
2008,NY02900,"Nassau County, NY",1069316,58,12,5.42
2008,LANPD00,"New Orleans, LA",281440,65,12,23.1
2008,NY03030,"New York City, NY",8345075,890,12,10.66
2008,NJNPD00,"Newark, NJ",279788,51,12,18.23
2008,CA00109,"Oakland, CA",401587,338,12,84.17
2008,OK05506,"Oklahoma City, OK",552452,318,12,57.56
2008,NB02802,"Omaha, NE",437238,180,12,41.17
2008,FL04804,"Orlando, FL",229808,131,12,57
2008,PAPEP00,"Philadelphia, PA",1441117,1038,12,72.03
2008,AZ00723,"Phoenix, AZ",1585838,481,12,30.33
2008,PAPPD00,"Pittsburgh, PA",309757,136,12,43.91
2008,OR02602,"Portland, OR",553023,250,12,45.21
2008,MD01721,"Prince George's County, MD",633458,215,12,33.94
2008,NC09201,"Raleigh, NC",388661,95,12,24.44
2008,CA03404,"Sacramento, CA",467065,168,12,35.97
2008,UT01803,"Salt Lake City, UT",180514,76,12,42.1
2008,TXSPD00,"San Antonio, TX",1351244,424,12,31.38
2008,CA03711,"San Diego, CA",1271655,376,12,29.57
2008,CA03801,"San Francisco, CA",798144,166,12,20.8
2008,CA04313,"San Jose, CA",945197,220,12,23.28
2008,WASPD00,"Seattle, WA",598077,126,12,21.07
2008,MOSPD00,"St. Louis, MO",356204,237,12,66.53
2008,NY05101,"Suffolk County, NY",1360739,91,12,6.69
2008,FL02902,"Tampa, FL",336911,83,12,24.64
2008,AZ01003,"Tucson, AZ",528917,246,12,46.51
2008,OK07205,"Tulsa, OK",382954,252,12,65.8
2008,VA12800,"Virginia Beach, VA",434163,73,12,16.81
2008,DCMPD00,"Washington, DC",591833,186,12,31.43
2008,KS08703,"Wichita, KS",362602,282,12,77.77
2008,,United States,,,,
2009,NM00101,"Albuquerque, NM",530636,326,12,61.44
2009,TX22001,"Arlington, TX",379104,152,12,40.09
2009,GAAPD00,"Atlanta, GA",552901,135,12,24.42
2009,CO00101,"Aurora, CO",324014,214,12,66.05
2009,TX22701,"Austin, TX",768970,265,12,34.46
2009,MD00301,"Baltimore County, MD",792855,152,12,19.17
2009,MDBPD00,"Baltimore, MD",638755,158,12,24.74
2009,MA01301,"Boston, MA",624222,269,12,43.09
2009,NY01401,"Buffalo, NY",268655,141,12,52.48
2009,NC06001,"Charlotte, NC",777708,303,12,38.96
2009,ILCPD00,"Chicago, IL",2848431,1439,12,50.52
2009,OHCIP00,"Cincinnati, OH",333568,241,12,72.25
2009,OHCLP00,"Cleveland, OH",429238,380,12,88.53
2009,OHCOP00,"Columbus, OH",759391,599,12,78.88
2009,TXDPD00,"Dallas, TX",1290266,485,12,37.59
2009,CODPD00,"Denver, CO",604680,341,12,56.39
2009,MI82349,"Detroit, MI",908441,334,12,36.77
2009,TX07102,"El Paso, TX",618812,182,12,29.41
2009,VA02901,"Fairfax County, VA",986646,98,12,9.93
2009,TX22012,"Fort Worth, TX",723456,379,12,52.39
2009,CA01005,"Fresno, CA",481370,86,12,17.87
2009,HI00200,"Honolulu, HI",907124,243,12,26.79
2009,TXHPD00,"Houston, TX",2273771,823,12,36.2
2009,INIPD00,"Indianapolis, IN",813471,460,12,56.55
2009,FL01602,"Jacksonville, FL",810064,218,12,26.91
2009,MOKPD00,"Kansas City, MO",484684,276,12,56.94
