report_year,agency_code,agency_jurisdiction,population,assaults,months_reported,assaults_percapita
2008,TXHPD00,"Houston, TX",2238895,13132,12,586.54
2008,INIPD00,"Indianapolis, IN",808329,5123,12,633.78
2008,FL01602,"Jacksonville, FL",806080,4717,12,585.18
2008,MOKPD00,"Kansas City, MO",451454,3816,12,845.27
2008,NV00201,"Las Vegas, NV",1353175,7543,12,557.43
2008,CA01941,"Long Beach, CA",467055,1511,12,323.52
2008,CA01900,"Los Angeles County, CA",1006321,5028,12,499.64
2008,CA01942,"Los Angeles, CA",3850920,11798,12,306.37
2008,KY05680,"Louisville, KY",629679,2253,12,357.8
2008,TNMPD00,"Memphis, TN",672046,7647,12,1137.87
2008,AZ00717,"Mesa, AZ",456821,1456,12,318.72
2008,FL01300,"Miami-Dade County, FL",1057396,5763,12,545.02
2008,FL01306,"Miami, FL",427740,3189,12,745.55
2008,WIMPD00,"Milwaukee, WI",602131,3884,12,645.04
2008,MN02711,"Minneapolis, MN",376753,2370,12,629.06
2008,MD01604,"Montgomery County, MD",922771,835,12,90.49
2008,TN01901,"Nashville, TN",602181,5621,12,933.44
2008,NY02900,"Nassau County, NY",1069316,782,12,73.13
2008,LANPD00,"New Orleans, LA",281440,1540,12,547.19
2008,NY03030,"New York City, NY",8345075,24831,12,297.55
2008,NJNPD00,"Newark, NJ",279788,1155,12,412.81
2008,CA00109,"Oakland, CA",401587,4129,12,1028.17
2008,OK05506,"Oklahoma City, OK",552452,3501,12,633.72
2008,NB02802,"Omaha, NE",437238,1475,12,337.34
2008,FL04804,"Orlando, FL",229808,2335,12,1016.07
2008,PAPEP00,"Philadelphia, PA",1441117,9784,12,678.92
2008,AZ00723,"Phoenix, AZ",1585838,4992,12,314.79
2008,PAPPD00,"Pittsburgh, PA",309757,1609,12,519.44
2008,OR02602,"Portland, OR",553023,2037,12,368.34
2008,MD01721,"Prince George's County, MD",633458,2695,12,425.44
2008,NC09201,"Raleigh, NC",388661,1091,12,280.71
2008,CA03404,"Sacramento, CA",467065,2682,12,574.22
2008,UT01803,"Salt Lake City, UT",180514,850,12,470.88
2008,TXSPD00,"San Antonio, TX",1351244,6416,12,474.82
2008,CA03711,"San Diego, CA",1271655,3597,12,282.86
2008,CA03801,"San Francisco, CA",798144,2372,12,297.19
2008,CA04313,"San Jose, CA",945197,2268,12,239.95
2008,WASPD00,"Seattle, WA",598077,1680,12,280.9
2008,MOSPD00,"St. Louis, MO",356204,4345,12,1219.81
2008,NY05101,"Suffolk County, NY",1360739,1146,12,84.22
2008,FL02902,"Tampa, FL",336911,1809,12,536.94
2008,AZ01003,"Tucson, AZ",528917,2490,12,470.77
2008,OK07205,"Tulsa, OK",382954,3524,12,920.21
2008,VA12800,"Virginia Beach, VA",434163,424,12,97.66
2008,DCMPD00,"Washington, DC",591833,3609,12,609.8
2008,KS08703,"Wichita, KS",362602,2303,12,635.13
2008,,United States,,,,
2009,NM00101,"Albuquerque, NM",530636,2597,12,489.41
2009,TX22001,"Arlington, TX",379104,1494,12,394.09
2009,GAAPD00,"Atlanta, GA",552901,3419,12,618.37
2009,CO00101,"Aurora, CO",324014,734,12,226.53
2009,TX22701,"Austin, TX",768970,2322,12,301.96
2009,MD00301,"Baltimore County, MD",792855,2879,12,363.12
2009,MDBPD00,"Baltimore, MD",638755,5561,12,870.6
2009,MA01301,"Boston, MA",624222,3596,12,576.08
2009,NY01401,"Buffalo, NY",268655,2083,12,775.34
2009,NC06001,"Charlotte, NC",777708,2918,12,375.21
2009,ILCPD00,"Chicago, IL",2848431,15727,12,552.13
2009,OHCIP00,"Cincinnati, OH",333568,1415,12,424.2
2009,OHCLP00,"Cleveland, OH",429238,1976,12,460.35
2009,OHCOP00,"Columbus, OH",759391,1295,12,170.53
2009,TXDPD00,"Dallas, TX",1290266,4069,12,315.36
2009,CODPD00,"Denver, CO",604680,2166,12,358.21
2009,MI82349,"Detroit, MI",908441,11390,12,1253.8
2009,TX07102,"El Paso, TX",618812,2184,12,352.93
2009,VA02901,"Fairfax County, VA",986646,268,12,27.16
2009,TX22012,"Fort Worth, TX",723456,2373,12,328.01
2009,CA01005,"Fresno, CA",481370,1720,12,357.31
2009,HI00200,"Honolulu, HI",907124,1411,12,155.55
2009,TXHPD00,"Houston, TX",2273771,13116,12,576.84
2009,INIPD00,"Indianapolis, IN",813471,5271,12,647.96
2009,FL01602,"Jacksonville, FL",810064,4096,12,505.64
2009,MOKPD00,"Kansas City, MO",484684,3957,12,816.41
2009,NV00201,"Las Vegas, NV",1377282,7735,12,561.61
2009,CA01941,"Long Beach, CA",463969,1609,12,346.79
2009,CA01900,"Los Angeles County, CA",1015431,4334,12,426.81
2009,CA01942,"Los Angeles, CA",3848776,10638,12,276.4
2009,KY05680,"Louisville, KY",631260,1907,12,302.09
2009,TNMPD00,"Memphis, TN",667421,7414,12,1110.84
2009,AZ00717,"Mesa, AZ",470833,1252,12,265.91
2009,FL01300,"Miami-Dade County, FL",1150883,5142,12,446.79
2009,FL01306,"Miami, FL",419205,2765,12,659.58
2009,WIMPD00,"Milwaukee, WI",604673,3209,12,530.7
2009,MN02711,"Minneapolis, MN",382618,2148,12,561.4
2009,MD01604,"Montgomery County, MD",944041,904,12,95.76
2009,TN01901,"Nashville, TN",610176,4650,12,762.08
2009,NY02900,"Nassau County, NY",1056423,794,12,75.16
2009,LANPD00,"New Orleans, LA",336425,1410,12,419.11
2009,NY03030,"New York City, NY",8400907,26457,12,314.93
2009,NJNPD00,"Newark, NJ",279203,1130,12,404.72
2009,CA00109,"Oakland, CA",404553,3465,12,856.5
2009,OK05506,"Oklahoma City, OK",556939,3573,12,641.54
2009,NB02802,"Omaha, NE",443037,1249,12,281.92
2009,FL04804,"Orlando, FL",235109,1902,12,808.99
2009,PAPEP00,"Philadelphia, PA",1547605,8928,12,576.89
2009,AZ00723,"Phoenix, AZ",1597397,4329,12,271
2009,PAPPD00,"Pittsburgh, PA",312232,1565,12,501.23
2009,OR02602,"Portland, OR",560908,1797,12,320.37
2009,MD01721,"Prince George's County, MD",636662,2421,12,380.26
2009,NC09201,"Raleigh, NC",406005,1056,12,260.1
2009,CA03404,"Sacramento, CA",470308,2350,12,499.67
2009,UT01803,"Salt Lake City, UT",180724,767,12,424.4
2009,TXSPD00,"San Antonio, TX",1373936,4434,12,322.72
2009,CA03711,"San Diego, CA",1314773,3667,12,278.91
2009,CA03801,"San Francisco, CA",809755,2310,12,285.27
2009,CA04313,"San Jose, CA",954009,2128,12,223.06
2009,WASPD00,"Seattle, WA",602531,1945,12,322.8
2009,MOSPD00,"St. Louis, MO",355208,4239,12,1193.39
2009,NY05101,"Suffolk County, NY",1351235,1213,12,89.77
2009,FL02902,"Tampa, FL",345233,1588,12,459.98
2009,AZ01003,"Tucson, AZ",547981,2075,12,378.66
2009,OK07205,"Tulsa, OK",384851,2856,12,742.11
2009,VA12800,"Virginia Beach, VA",436175,363,12,83.22
2009,DCMPD00,"Washington, DC",599657,3295,12,549.48
2009,KS08703,"Wichita, KS",367635,2441,12,663.97
2009,,United States,,,,
2010,NM00101,"Albuquerque, NM",545852,2971,12,544.29
2010,TX22001,"Arlington, TX",365438,1258,12,344.24
2010,GAAPD00,"Atlanta, GA",420003,3405,12,810.71
2010,CO00101,"Aurora, CO",325078,737,12,226.71
2010,TX22701,"Austin, TX",790390,2256,12,285.43
2010,MD00301,"Baltimore County, MD",805029,2824,12,350.79
2010,MDBPD00,"Baltimore, MD",620961,5492,12,884.44
2010,MA01301,"Boston, MA",617594,3564,12,577.08
2010,NY01401,"Buffalo, NY",261310,1921,12,735.14
2010,NC06001,"Charlotte, NC",779541,2796,12,358.67
2010,ILCPD00,"Chicago, IL",2695598,13757,12,510.35
2010,OHCIP00,"Cincinnati, OH",296943,1194,12,402.1
2010,OHCLP00,"Cleveland, OH",396815,1923,12,484.61
2010,OHCOP00,"Columbus, OH",787033,1434,12,182.2
2010,TXDPD00,"Dallas, TX",1197816,4021,12,335.69
2010,CODPD00,"Denver, CO",600158,2045,12,340.74
2010,MI82349,"Detroit, MI",713777,10721,12,1502.01
2010,TX07102,"El Paso, TX",649121,2198,12,338.61
2010,VA02901,"Fairfax County, VA",1042747,438,12,42
2010,TX22012,"Fort Worth, TX",741206,2583,12,348.49
2010,CA01005,"Fresno, CA",494665,1898,12,383.69
2010,HI00200,"Honolulu, HI",953297,1420,12,148.96
2010,TXHPD00,"Houston, TX",2099451,12061,12,574.48
2010,INIPD00,"Indianapolis, IN",831388,5726,12,688.73
2010,FL01602,"Jacksonville, FL",823209,3380,12,410.59
2010,MOKPD00,"Kansas City, MO",459787,3629,12,789.28
2010,NV00201,"Las Vegas, NV",1446280,7886,12,545.26
2010,CA01941,"Long Beach, CA",462257,1352,12,292.48
2010,CA01900,"Los Angeles County, CA",1057426,4433,12,419.23
2010,CA01942,"Los Angeles, CA",3792621,9344,12,246.37
2010,KY05680,"Louisville, KY",660582,1850,12,280.06
2010,TNMPD00,"Memphis, TN",646889,6642,12,1026.76
2010,AZ00717,"Mesa, AZ",439041,1140,12,259.66
2010,FL01300,"Miami-Dade County, FL",1109589,4806,12,433.13
2010,FL01306,"Miami, FL",399457,2909,12,728.24
2010,WIMPD00,"Milwaukee, WI",594833,3102,12,521.49
2010,MN02711,"Minneapolis, MN",382578,1993,12,520.94
2010,MD01604,"Montgomery County, MD",953109,653,12,68.51
2010,TN01901,"Nashville, TN",605009,4613,12,762.47
2010,NY02900,"Nassau County, NY",1049589,739,12,70.41
2010,LANPD00,"New Orleans, LA",343829,1321,12,384.2
2010,NY03030,"New York City, NY",8175133,27309,12,334.05
2010,NJNPD00,"Newark, NJ",277140,1112,12,401.24
2010,CA00109,"Oakland, CA",390724,2942,12,752.96
2010,OK05506,"Oklahoma City, OK",579999,3798,12,654.83
2010,NB02802,"Omaha, NE",408958,1312,12,320.82
2010,FL04804,"Orlando, FL",238300,1771,12,743.18
2010,PAPEP00,"Philadelphia, PA",1526006,8921,12,584.6
2010,AZ00723,"Phoenix, AZ",1445632,4113,12,284.51
2010,PAPPD00,"Pittsburgh, PA",307630,1499,12,487.27
2010,OR02602,"Portland, OR",583776,1794,12,307.31
2010,MD01721,"Prince George's County, MD",658600,2219,12,336.93
2010,NC09201,"Raleigh, NC",403892,984,12,243.63
2010,CA03404,"Sacramento, CA",466488,2423,12,519.41
2010,UT01803,"Salt Lake City, UT",186440,780,12,418.37
2010,TXSPD00,"San Antonio, TX",1327407,5528,12,416.45
2010,CA03711,"San Diego, CA",1307402,3651,12,279.26
2010,CA03801,"San Francisco, CA",805235,2386,12,296.31
2010,CA04313,"San Jose, CA",945942,1966,12,207.84
2010,WASPD00,"Seattle, WA",608660,1971,12,323.83
2010,MOSPD00,"St. Louis, MO",319294,3748,12,1173.84
2010,NY05101,"Suffolk County, NY",1333471,1112,12,83.39
2010,FL02902,"Tampa, FL",335709,1412,12,420.6
2010,AZ01003,"Tucson, AZ",520116,2034,12,391.07
2010,OK07205,"Tulsa, OK",391906,2617,12,667.76
2010,VA12800,"Virginia Beach, VA",437994,335,12,76.49
2010,DCMPD00,"Washington, DC",601723,3238,12,538.12
2010,KS08703,"Wichita, KS",382368,2290,12,598.9
2010,,United States,,,,
2011,NM00101,"Albuquerque, NM",551961,2910,12,527.21
2011,TX22001,"Arlington, TX",373128,1176,12,315.17
2011,GAAPD00,"Atlanta, GA",425533,3518,12,826.73
2011,CO00101,"Aurora, CO",330740,754,12,227.97
2011,TX22701,"Austin, TX",807022,2126,12,263.44
2011,MD00301,"Baltimore County, MD",812661,2627,12,323.26
2011,MDBPD00,"Baltimore, MD",626848,4891,12,780.25
2011,MA01301,"Boston, MA",621359,3014,12,485.07
2011,NY01401,"Buffalo, NY",262484,1634,12,622.51
2011,NC06001,"Charlotte, NC",789478,2901,12,367.46
2011,ILCPD00,"Chicago, IL",2703713,12408,12,458.92
2011,OHCIP00,"Cincinnati, OH",297160,1050,12,353.34
2011,OHCLP00,"Cleveland, OH",397106,1844,12,464.36
2011,OHCOP00,"Columbus, OH",787609,1296,12,164.55
2011,TXDPD00,"Dallas, TX",1223021,3703,12,302.77
2011,CODPD00,"Denver, CO",610612,2142,12,350.8
2011,MI82349,"Detroit, MI",713239,9508,12,1333.07
2011,TX07102,"El Paso, TX",662780,2161,12,326.05
2011,VA02901,"Fairfax County, VA",1055204,385,12,36.49
2011,TX22012,"Fort Worth, TX",756803,2907,12,384.12
2011,CA01005,"Fresno, CA",500480,1809,12,361.45
2011,HI00200,"Honolulu, HI",963465,1332,12,138.25
2011,TXHPD00,"Houston, TX",2143628,11869,12,553.69
2011,INIPD00,"Indianapolis, IN",833024,5267,12,632.27
2011,FL01602,"Jacksonville, FL",834429,3183,12,381.46
2011,MOKPD00,"Kansas City, MO",461458,3504,12,759.33
2011,NV00201,"Las Vegas, NV",1458474,6587,12,451.64
2011,CA01941,"Long Beach, CA",467691,1400,12,299.34
2011,CA01900,"Los Angeles County, CA",1069854,3858,12,360.61
2011,CA01942,"Los Angeles, CA",3837207,8843,12,230.45
2011,KY05680,"Louisville, KY",665152,2168,12,325.94
2011,TNMPD00,"Memphis, TN",652725,6732,12,1031.37
2011,AZ00717,"Mesa, AZ",445256,1192,12,267.71
2011,FL01300,"Miami-Dade County, FL",1124714,4664,12,414.68
2011,FL01306,"Miami, FL",404901,2683,12,662.63
2011,WIMPD00,"Milwaukee, WI",597426,3255,12,544.84
2011,MN02711,"Minneapolis, MN",385531,1715,12,444.84
2011,MD01604,"Montgomery County, MD",962146,651,12,67.66
2011,TN01901,"Nashville, TN",612789,4927,12,804.03
2011,NY02900,"Nassau County, NY",1054208,695,12,65.93
2011,LANPD00,"New Orleans, LA",346974,1326,12,382.16
2011,NY03030,"New York City, NY",8211875,29829,12,363.24
2011,NJNPD00,"Newark, NJ",278064,1114,12,400.63
2011,CA00109,"Oakland, CA",395317,2981,12,754.08
2011,OK05506,"Oklahoma City, OK",586208,3541,12,604.05
2011,NB02802,"Omaha, NE",412608,1350,12,327.19
2011,FL04804,"Orlando, FL",241548,1746,12,722.84
2011,PAPEP00,"Philadelphia, PA",1530873,8865,12,579.08
2011,AZ00723,"Phoenix, AZ",1466097,4090,12,278.97
2011,PAPPD00,"Pittsburgh, PA",308609,1239,12,401.48
2011,OR02602,"Portland, OR",589991,1842,12,312.21
2011,MD01721,"Prince George's County, MD",664844,1795,12,269.99
2011,NC09201,"Raleigh, NC",409014,900,12,220.04
2011,CA03404,"Sacramento, CA",471972,2022,12,428.42
2011,UT01803,"Salt Lake City, UT",190038,753,12,396.24
2011,TXSPD00,"San Antonio, TX",1355339,4672,12,344.71
2011,CA03711,"San Diego, CA",1316919,3317,12,251.88
2011,CA03801,"San Francisco, CA",814701,2105,12,258.38
2011,CA04313,"San Jose, CA",957062,1840,12,192.26
2011,WASPD00,"Seattle, WA",618209,2126,12,343.9
2011,MOSPD00,"St. Louis, MO",320454,3522,12,1099.07
2011,NY05101,"Suffolk County, NY",1339464,1040,12,77.64
2011,FL02902,"Tampa, FL",340284,1555,12,456.97
2011,AZ01003,"Tucson, AZ",527479,2022,12,383.33
2011,OK07205,"Tulsa, OK",396101,2555,12,645.04
2011,VA12800,"Virginia Beach, VA",443226,290,12,65.43
2011,DCMPD00,"Washington, DC",617996,2949,12,477.19
2011,KS08703,"Wichita, KS",384796,2203,12,572.51
2011,,United States,,,,
2012,NM00101,"Albuquerque, NM",553684,2740,12,494.87
2012,TX22001,"Arlington, TX",379295,1225,12,322.97
2012,GAAPD00,"Atlanta, GA",437041,3555,12,813.42
2012,CO00101,"Aurora, CO",336952,729,12,216.35
2012,TX22701,"Austin, TX",832901,2187,12,262.58
2012,MD00301,"Baltimore County, MD",817761,2609,12,319.04
2012,MDBPD00,"Baltimore, MD",625474,4651,12,743.6
2012,MA01301,"Boston, MA",630648,3050,12,483.63
2012,NY01401,"Buffalo, NY",262434,1808,12,688.94
2012,NC06001,"Charlotte, NC",808504,3165,12,391.46
2012,ILCPD00,"Chicago, IL",2708382,12272,12,453.11
2012,OHCIP00,"Cincinnati, OH",296204,931,12,314.31
2012,OHCLP00,"Cleveland, OH",393781,1754,12,445.43
2012,OHCOP00,"Columbus, OH",797384,1116,12,139.96
2012,TXDPD00,"Dallas, TX",1241549,3647,12,293.75
2012,CODPD00,"Denver, CO",628545,2295,12,365.13
2012,MI82349,"Detroit, MI",707096,9345,12,1321.6
2012,TX07102,"El Paso, TX",675536,2181,12,322.85
2012,VA02901,"Fairfax County, VA",1072723,384,12,35.8
2012,TX22012,"Fort Worth, TX",770101,2809,12,364.76
2012,CA01005,"Fresno, CA",506011,1628,12,321.73
2012,HI00200,"Honolulu, HI",975875,1246,12,127.68
2012,TXHPD00,"Houston, TX",2177273,11343,12,520.97
2012,INIPD00,"Indianapolis, IN",838650,5967,12,711.5
2012,FL01602,"Jacksonville, FL",840660,3384,12,402.54
2012,MOKPD00,"Kansas City, MO",464073,3879,12,835.86
2012,NV00201,"Las Vegas, NV",1479393,7102,12,480.06
2012,CA01941,"Long Beach, CA",469893,1319,12,280.7
2012,CA01900,"Los Angeles County, CA",1074864,3732,12,347.21
2012,CA01942,"Los Angeles, CA",3855122,8329,12,216.05
2012,KY05680,"Louisville, KY",666200,2350,12,352.75
2012,TNMPD00,"Memphis, TN",657436,7471,12,1136.38
2012,AZ00717,"Mesa, AZ",451391,1149,12,254.55
2012,FL01300,"Miami-Dade County, FL",1144280,4012,12,350.61
2012,FL01306,"Miami, FL",414327,2626,12,633.8
2012,WIMPD00,"Milwaukee, WI",599395,4508,12,752.09
2012,MN02711,"Minneapolis, MN",390240,1711,12,438.45
2012,MD01604,"Montgomery County, MD",980160,850,12,86.72
2012,TN01901,"Nashville, TN",620886,5232,12,842.67
2012,NY02900,"Nassau County, NY",1057158,863,12,81.63
2012,LANPD00,"New Orleans, LA",362874,1564,12,431
2012,NY03030,"New York City, NY",8289415,31211,12,376.52
2012,NJNPD00,"Newark, NJ",278906,1093,12,391.89
2012,CA00109,"Oakland, CA",399487,3227,12,807.79
2012,OK05506,"Oklahoma City, OK",595607,3791,12,636.49
2012,NB02802,"Omaha, NE",417970,1442,12,345
2012,FL04804,"Orlando, FL",246513,1778,12,721.26
2012,PAPEP00,"Philadelphia, PA",1538957,8658,12,562.59
2012,AZ00723,"Phoenix, AZ",1485509,5263,12,354.29
2012,PAPPD00,"Pittsburgh, PA",312112,1125,12,360.45
2012,OR02602,"Portland, OR",598037,1892,12,316.37
2012,MD01721,"Prince George's County, MD",670946,1765,12,263.06
2012,NC09201,"Raleigh, NC",420594,985,12,234.19
2012,CA03404,"Sacramento, CA",476557,2150,12,451.15
2012,UT01803,"Salt Lake City, UT",192465,854,12,443.72
2012,TXSPD00,"San Antonio, TX",1380123,4441,12,321.78
2012,CA03711,"San Diego, CA",1338477,3661,12,273.52
2012,CA03801,"San Francisco, CA",820363,2116,12,257.93
2012,CA04313,"San Jose, CA",976459,2014,12,206.26
2012,WASPD00,"Seattle, WA",626865,2198,12,350.63
2012,MOSPD00,"St. Louis, MO",318667,3571,12,1120.61
2012,NY05101,"Suffolk County, NY",1345578,1044,12,77.59
2012,FL02902,"Tampa, FL",350758,1523,12,434.2
2012,AZ01003,"Tucson, AZ",531535,2314,12,435.34
2012,OK07205,"Tulsa, OK",398904,2529,12,633.99
2012,VA12800,"Virginia Beach, VA",447588,346,12,77.3
2012,DCMPD00,"Washington, DC",632323,3399,12,537.54
2012,KS08703,"Wichita, KS",386409,2135,12,552.52
2012,,United States,,,,
2013,NM00101,"Albuquerque, NM",558165,2803,12,502.18
2013,TX22001,"Arlington, TX",378765,1152,12,304.15
2013,GAAPD00,"Atlanta, GA",451020,2965,12,657.4
2013,CO00101,"Aurora, CO",343484,716,12,208.45
2013,TX22701,"Austin, TX",859180,2117,12,246.4
2013,MD00301,"Baltimore County, MD",822814,2530,11,307.48
2013,MDBPD00,"Baltimore, MD",622671,4460,12,716.27
2013,MA01301,"Boston, MA",643799,2851,12,442.84
2013,NY01401,"Buffalo, NY",258789,1735,12,670.43
2013,NC06001,"Charlotte, NC",837638,2999,12,358.03
2013,ILCPD00,"Chicago, IL",2720554,12108,12,445.06
2013,OHCIP00,"Cincinnati, OH",296491,958,12,323.11
2013,OHCLP00,"Cleveland, OH",389181,1792,12,460.45
2013,OHCOP00,"Columbus, OH",816364,1213,12,148.59
2013,TXDPD00,"Dallas, TX",1255015,3442,12,274.26
2013,CODPD00,"Denver, CO",648981,2400,12,369.81
2013,MI82349,"Detroit, MI",699889,8801,12,1257.49
2013,TX07102,"El Paso, TX",679700,1879,12,276.45
2013,VA02901,"Fairfax County, VA",1091221,412,12,37.76
2013,TX22012,"Fort Worth, TX",789035,2602,12,329.77
2013,CA01005,"Fresno, CA",508876,1556,12,305.77
2013,HI00200,"Honolulu, HI",984683,1294,6,131.41
2013,TXHPD00,"Houston, TX",2180606,10270,12,470.97
2013,INIPD00,"Indianapolis, IN",850220,5894,12,693.23
2013,FL01602,"Jacksonville, FL",845745,3277,12,387.47
2013,MOKPD00,"Kansas City, MO",465514,3719,12,798.9
2013,NV00201,"Las Vegas, NV",1500455,6500,12,433.2
2013,CA01941,"Long Beach, CA",469665,1091,12,232.29
2013,CA01900,"Los Angeles County, CA",1064190,3723,12,349.84
2013,CA01942,"Los Angeles, CA",3878725,7624,12,196.56
2013,KY05680,"Louisville, KY",671120,2009,12,299.35
2013,TNMPD00,"Memphis, TN",657691,7173,12,1090.63
2013,AZ00717,"Mesa, AZ",456155,1104,12,242.02
2013,FL01300,"Miami-Dade County, FL",1171120,3661,12,312.61
2013,FL01306,"Miami, FL",418394,2562,12,612.34
2013,WIMPD00,"Milwaukee, WI",600805,4405,12,733.18
2013,MN02711,"Minneapolis, MN",396206,1761,12,444.47
2013,MD01604,"Montgomery County, MD",997082,787,12,78.93
2013,TN01901,"Nashville, TN",635673,4556,12,716.72
2013,NY02900,"Nassau County, NY",1058467,633,12,59.8
2013,LANPD00,"New Orleans, LA",377022,1495,12,396.53
2013,NY03030,"New York City, NY",8396126,31767,12,378.35
2013,NJNPD00,"Newark, NJ",278246,926,12,332.8
2013,CA00109,"Oakland, CA",403887,2792,12,691.28
2013,OK05506,"Oklahoma City, OK",605034,3295,12,544.6
2013,NB02802,"Omaha, NE",425076,1505,12,354.05
2013,FL04804,"Orlando, FL",253238,1600,12,631.82
2013,PAPEP00,"Philadelphia, PA",1553153,7986,12,514.18
2013,AZ00723,"Phoenix, AZ",1502139,5506,12,366.54
2013,PAPPD00,"Pittsburgh, PA",307632,1180,12,383.58
2013,OR02602,"Portland, OR",609136,1776,12,291.56
2013,MD01721,"Prince George's County, MD",677793,1722,12,254.06
2013,NC09201,"Raleigh, NC",428993,987,12,230.07
2013,CA03404,"Sacramento, CA",478182,1850,12,386.88
2013,UT01803,"Salt Lake City, UT",190246,846,12,444.69
2013,TXSPD00,"San Antonio, TX",1399725,5901,12,421.58
2013,CA03711,"San Diego, CA",1349306,3492,12,258.8
2013,CA03801,"San Francisco, CA",833863,2653,12,318.16
2013,CA04313,"San Jose, CA",992143,1812,12,182.63
2013,WASPD00,"Seattle, WA",642814,1986,12,308.95
2013,MOSPD00,"St. Louis, MO",318563,3167,12,994.15
2013,NY05101,"Suffolk County, NY",1340833,930,12,69.36
2013,FL02902,"Tampa, FL",351314,1411,12,401.64
2013,AZ01003,"Tucson, AZ",525486,2103,12,400.2
2013,OK07205,"Tulsa, OK",394498,2400,12,608.37
2013,VA12800,"Virginia Beach, VA",450687,269,12,59.69
2013,DCMPD00,"Washington, DC",646449,3724,12,576.07
2013,KS08703,"Wichita, KS",386486,2337,12,604.68
2013,,United States,,,,
2014,NM00101,"Albuquerque, NM",558874,3121,12,558.44
2014,TX22001,"Arlington, TX",382976,1142,12,298.19
2014,GAAPD00,"Atlanta, GA",454363,3004,12,661.15
2014,CO00101,"Aurora, CO",350948,734,12,209.15
2014,TX22701,"Austin, TX",903924,2105,12,232.87
2014,MD00301,"Baltimore County, MD",828871,2390,11,288.34
2014,MDBPD00,"Baltimore, MD",623513,4213,12,675.69
2014,MA01301,"Boston, MA",654413,2736,12,418.08
2014,NY01401,"Buffalo, NY",258419,1663,12,643.53
2014,NC06001,"Charlotte, NC",856916,3211,12,374.72
2014,ILCPD00,"Chicago, IL",2724121,12530,12,459.96
2014,OHCIP00,"Cincinnati, OH",297671,1053,12,353.75
2014,OHCLP00,"Cleveland, OH",388655,1655,12,425.83
2014,OHCOP00,"Columbus, OH",830811,1656,12,199.32
2014,TXDPD00,"Dallas, TX",1272396,3704,12,291.1
2014,CODPD00,"Denver, CO",665353,2412,12,362.51
2014,MI82349,"Detroit, MI",684694,9194,12,1342.79
2014,TX07102,"El Paso, TX",680273,1900,12,279.3
2014,VA02901,"Fairfax County, VA",1101700,400,12,36.31
2014,TX22012,"Fort Worth, TX",804907,2729,12,339.05
2014,CA01005,"Fresno, CA",513187,1501,12,292.49
2014,HI00200,"Honolulu, HI",994034,1166,4,117.3
2014,TXHPD00,"Houston, TX",2219933,10768,12,485.06
2014,INIPD00,"Indianapolis, IN",858238,6251,12,728.35
2014,FL01602,"Jacksonville, FL",856021,3859,12,450.81
2014,MOKPD00,"Kansas City, MO",468417,3775,12,805.91
2014,NV00201,"Las Vegas, NV",1530899,7089,12,463.06
2014,CA01941,"Long Beach, CA",471123,1282,12,272.12
2014,CA01900,"Los Angeles County, CA",1111939,3539,12,318.27
2014,CA01942,"Los Angeles, CA",3906772,9836,12,251.77
2014,KY05680,"Louisville, KY",677710,2233,12,329.49
2014,TNMPD00,"Memphis, TN",654922,7477,12,1141.66
2014,AZ00717,"Mesa, AZ",462092,1385,12,299.72
2014,FL01300,"Miami-Dade County, FL",1195232,4231,12,353.99
2014,FL01306,"Miami, FL",421996,2492,12,590.53
2014,WIMPD00,"Milwaukee, WI",600374,4877,12,812.33
2014,MN02711,"Minneapolis, MN",404461,1802,12,445.53
2014,MD01604,"Montgomery County, MD",1009176,892,12,88.39
2014,TN01901,"Nashville, TN",647689,5227,12,807.02
2014,NY02900,"Nassau County, NY",1061175,670,12,63.14
2014,LANPD00,"New Orleans, LA",387113,1906,12,492.36
2014,NY03030,"New York City, NY",8473938,31460,12,371.26
2014,NJNPD00,"Newark, NJ",279110,944,12,338.22
2014,CA00109,"Oakland, CA",409994,3140,12,765.86
2014,OK05506,"Oklahoma City, OK",617975,3177,12,514.1
2014,NB02802,"Omaha, NE",438465,1523,12,347.35
2014,FL04804,"Orlando, FL",259675,1538,12,592.28
2014,PAPEP00,"Philadelphia, PA",1559062,7500,12,481.06
2014,AZ00723,"Phoenix, AZ",1529852,4677,12,305.72
2014,PAPPD00,"Pittsburgh, PA",307613,1309,12,425.53
2014,OR02602,"Portland, OR",615672,1776,12,288.47
2014,MD01721,"Prince George's County, MD",685191,1490,12,217.46
2014,NC09201,"Raleigh, NC",438363,953,5,217.4
2014,CA03404,"Sacramento, CA",482767,1862,12,385.69
2014,UT01803,"Salt Lake City, UT",192368,773,12,401.83
2014,TXSPD00,"San Antonio, TX",1428465,4747,12,332.31
2014,CA03711,"San Diego, CA",1368690,3493,12,255.21
2014,CA03801,"San Francisco, CA",850294,3137,12,368.93
2014,CA04313,"San Jose, CA",1009679,1832,12,181.44
2014,WASPD00,"Seattle, WA",663410,2258,12,340.36
2014,MOSPD00,"St. Louis, MO",318574,3348,12,1050.93
2014,NY05101,"Suffolk County, NY",1341453,869,12,64.78
2014,FL02902,"Tampa, FL",357124,1476,12,413.3
2014,AZ01003,"Tucson, AZ",527328,2021,12,383.25
2014,OK07205,"Tulsa, OK",399556,1938,12,485.04
2014,VA12800,"Virginia Beach, VA",451102,285,12,63.18
2014,DCMPD00,"Washington, DC",658893,4004,12,607.69
