report_year,agency_code,agency_jurisdiction,population,robberies,months_reported,robberies_percapita
2008,TNMPD00,"Memphis, TN",672046,4788,12,712.45
2008,AZ00717,"Mesa, AZ",456821,656,12,143.6
2008,FL01300,"Miami-Dade County, FL",1057396,2552,12,241.35
2008,FL01306,"Miami, FL",427740,2415,12,564.6
2008,WIMPD00,"Milwaukee, WI",602131,3244,12,538.75
2008,MN02711,"Minneapolis, MN",376753,2005,12,532.18
2008,MD01604,"Montgomery County, MD",922771,1100,12,119.21
2008,TN01901,"Nashville, TN",602181,2377,12,394.73
2008,NY02900,"Nassau County, NY",1069316,748,12,69.95
2008,LANPD00,"New Orleans, LA",281440,1085,12,385.52
2008,NY03030,"New York City, NY",8345075,22186,12,265.86
2008,NJNPD00,"Newark, NJ",279788,1387,12,495.73
2008,CA00109,"Oakland, CA",401587,3323,12,827.47
2008,OK05506,"Oklahoma City, OK",552452,1524,12,275.86
2008,NB02802,"Omaha, NE",437238,949,12,217.04
2008,FL04804,"Orlando, FL",229808,1320,12,574.39
2008,PAPEP00,"Philadelphia, PA",1441117,9618,12,667.4
2008,AZ00723,"Phoenix, AZ",1585838,4825,12,304.26
2008,PAPPD00,"Pittsburgh, PA",309757,1541,12,497.49
2008,OR02602,"Portland, OR",553023,1132,12,204.69
2008,MD01721,"Prince George's County, MD",633458,2954,12,466.33
2008,NC09201,"Raleigh, NC",388661,1025,12,263.73
2008,CA03404,"Sacramento, CA",467065,1761,12,377.04
2008,UT01803,"Salt Lake City, UT",180514,486,12,269.23
2008,TXSPD00,"San Antonio, TX",1351244,2743,12,203
2008,CA03711,"San Diego, CA",1271655,2019,12,158.77
2008,CA03801,"San Francisco, CA",798144,4108,12,514.69
2008,CA04313,"San Jose, CA",945197,1124,12,118.92
2008,WASPD00,"Seattle, WA",598077,1612,12,269.53
2008,MOSPD00,"St. Louis, MO",356204,2634,12,739.46
2008,NY05101,"Suffolk County, NY",1360739,890,12,65.41
2008,FL02902,"Tampa, FL",336911,1056,12,313.44
2008,AZ01003,"Tucson, AZ",528917,1451,12,274.33
2008,OK07205,"Tulsa, OK",382954,1096,12,286.2
2008,VA12800,"Virginia Beach, VA",434163,529,12,121.84
2008,DCMPD00,"Washington, DC",591833,4154,12,701.89
2008,KS08703,"Wichita, KS",362602,482,12,132.93
2008,,United States,,,,
2009,NM00101,"Albuquerque, NM",530636,1103,12,207.86
2009,TX22001,"Arlington, TX",379104,672,12,177.26
2009,GAAPD00,"Atlanta, GA",552901,2725,12,492.85
2009,CO00101,"Aurora, CO",324014,553,12,170.67
2009,TX22701,"Austin, TX",768970,1415,12,184.01
2009,MD00301,"Baltimore County, MD",792855,1471,12,185.53
2009,MDBPD00,"Baltimore, MD",638755,3707,12,580.35
2009,MA01301,"Boston, MA",624222,2277,12,364.77
2009,NY01401,"Buffalo, NY",268655,1636,12,608.96
2009,NC06001,"Charlotte, NC",777708,2346,12,301.66
2009,ILCPD00,"Chicago, IL",2848431,15877,12,557.39
2009,OHCIP00,"Cincinnati, OH",333568,2272,12,681.12
2009,OHCLP00,"Cleveland, OH",429238,3555,12,828.21
2009,OHCOP00,"Columbus, OH",759391,3399,12,447.6
2009,TXDPD00,"Dallas, TX",1290266,5501,12,426.35
2009,CODPD00,"Denver, CO",604680,931,12,153.97
2009,MI82349,"Detroit, MI",908441,6007,12,661.24
2009,TX07102,"El Paso, TX",618812,452,12,73.04
2009,VA02901,"Fairfax County, VA",986646,326,12,33.04
2009,TX22012,"Fort Worth, TX",723456,1449,12,200.29
2009,CA01005,"Fresno, CA",481370,1085,12,225.4
2009,HI00200,"Honolulu, HI",907124,869,12,95.8
2009,TXHPD00,"Houston, TX",2273771,11367,12,499.92
2009,INIPD00,"Indianapolis, IN",813471,3929,12,482.99
2009,FL01602,"Jacksonville, FL",810064,2359,12,291.21
2009,MOKPD00,"Kansas City, MO",484684,1970,12,406.45
2009,NV00201,"Las Vegas, NV",1377282,4495,12,326.37
2009,CA01941,"Long Beach, CA",463969,1381,12,297.65
2009,CA01900,"Los Angeles County, CA",1015431,1895,12,186.62
2009,CA01942,"Los Angeles, CA",3848776,12217,12,317.43
2009,KY05680,"Louisville, KY",631260,1570,12,248.71
2009,TNMPD00,"Memphis, TN",667421,4139,12,620.15
2009,AZ00717,"Mesa, AZ",470833,611,12,129.77
2009,FL01300,"Miami-Dade County, FL",1150883,2314,12,201.06
2009,FL01306,"Miami, FL",419205,2094,12,499.52
2009,WIMPD00,"Milwaukee, WI",604673,3177,12,525.41
2009,MN02711,"Minneapolis, MN",382618,1663,12,434.64
2009,MD01604,"Montgomery County, MD",944041,992,12,105.08
2009,TN01901,"Nashville, TN",610176,1971,12,323.02
2009,NY02900,"Nassau County, NY",1056423,754,12,71.37
2009,LANPD00,"New Orleans, LA",336425,932,12,277.03
2009,NY03030,"New York City, NY",8400907,18597,12,221.37
2009,NJNPD00,"Newark, NJ",279203,1319,12,472.42
2009,CA00109,"Oakland, CA",404553,2898,12,716.35
2009,OK05506,"Oklahoma City, OK",556939,1249,12,224.26
2009,NB02802,"Omaha, NE",443037,892,12,201.34
2009,FL04804,"Orlando, FL",235109,767,12,326.23
2009,PAPEP00,"Philadelphia, PA",1547605,9037,12,583.93
2009,AZ00723,"Phoenix, AZ",1597397,3757,12,235.2
2009,PAPPD00,"Pittsburgh, PA",312232,1367,12,437.82
2009,OR02602,"Portland, OR",560908,1037,12,184.88
2009,MD01721,"Prince George's County, MD",636662,2634,12,413.72
2009,NC09201,"Raleigh, NC",406005,832,12,204.92
2009,CA03404,"Sacramento, CA",470308,1606,12,341.48
2009,UT01803,"Salt Lake City, UT",180724,411,12,227.42
2009,TXSPD00,"San Antonio, TX",1373936,2683,12,195.28
2009,CA03711,"San Diego, CA",1314773,1905,12,144.89
2009,CA03801,"San Francisco, CA",809755,3423,12,422.72
2009,CA04313,"San Jose, CA",954009,1025,12,107.44
2009,WASPD00,"Seattle, WA",602531,1792,12,297.41
2009,MOSPD00,"St. Louis, MO",355208,2721,12,766.03
2009,NY05101,"Suffolk County, NY",1351235,960,12,71.05
2009,FL02902,"Tampa, FL",345233,909,12,263.3
2009,AZ01003,"Tucson, AZ",547981,1246,12,227.38
2009,OK07205,"Tulsa, OK",384851,1117,12,290.24
2009,VA12800,"Virginia Beach, VA",436175,448,12,102.71
2009,DCMPD00,"Washington, DC",599657,3998,12,666.71
2009,KS08703,"Wichita, KS",367635,527,12,143.35
2009,,United States,,,,
2010,NM00101,"Albuquerque, NM",545852,940,12,172.21
2010,TX22001,"Arlington, TX",365438,532,12,145.58
2010,GAAPD00,"Atlanta, GA",420003,2162,12,514.76
2010,CO00101,"Aurora, CO",325078,507,12,155.96
2010,TX22701,"Austin, TX",790390,1231,12,155.75
2010,MD00301,"Baltimore County, MD",805029,1335,12,165.83
2010,MDBPD00,"Baltimore, MD",620961,3336,12,537.23
2010,MA01301,"Boston, MA",617594,1926,12,311.86
2010,NY01401,"Buffalo, NY",261310,1466,12,561.02
2010,NC06001,"Charlotte, NC",779541,1795,12,230.26
2010,ILCPD00,"Chicago, IL",2695598,14213,12,527.27
2010,OHCIP00,"Cincinnati, OH",296943,2117,12,712.93
2010,OHCLP00,"Cleveland, OH",396815,3181,12,801.63
2010,OHCOP00,"Columbus, OH",787033,3369,12,428.06
2010,TXDPD00,"Dallas, TX",1197816,4487,12,374.6
2010,CODPD00,"Denver, CO",600158,943,12,157.13
2010,MI82349,"Detroit, MI",713777,5539,12,776.01
2010,TX07102,"El Paso, TX",649121,479,12,73.79
2010,VA02901,"Fairfax County, VA",1042747,383,12,36.73
2010,TX22012,"Fort Worth, TX",741206,1330,12,179.44
2010,CA01005,"Fresno, CA",494665,1021,12,206.4
2010,HI00200,"Honolulu, HI",953297,891,12,93.47
2010,TXHPD00,"Houston, TX",2099451,9449,12,450.07
2010,INIPD00,"Indianapolis, IN",831388,3367,12,404.99
2010,FL01602,"Jacksonville, FL",823209,1693,12,205.66
2010,MOKPD00,"Kansas City, MO",459787,1671,12,363.43
2010,NV00201,"Las Vegas, NV",1446280,4003,12,276.78
2010,CA01941,"Long Beach, CA",462257,1202,12,260.03
2010,CA01900,"Los Angeles County, CA",1057426,1770,12,167.39
2010,CA01942,"Los Angeles, CA",3792621,10924,12,288.03
2010,KY05680,"Louisville, KY",660582,1603,12,242.66
2010,TNMPD00,"Memphis, TN",646889,3237,12,500.39
2010,AZ00717,"Mesa, AZ",439041,511,12,116.39
2010,FL01300,"Miami-Dade County, FL",1109589,1782,12,160.6
2010,FL01306,"Miami, FL",399457,1856,12,464.63
2010,WIMPD00,"Milwaukee, WI",594833,2943,12,494.76
2010,MN02711,"Minneapolis, MN",382578,1596,12,417.17
2010,MD01604,"Montgomery County, MD",953109,911,12,95.58
2010,TN01901,"Nashville, TN",605009,1802,12,297.85
2010,NY02900,"Nassau County, NY",1049589,672,12,64.03
2010,LANPD00,"New Orleans, LA",343829,953,12,277.17
2010,NY03030,"New York City, NY",8175133,19608,12,239.85
2010,NJNPD00,"Newark, NJ",277140,1604,12,578.77
2010,CA00109,"Oakland, CA",390724,2917,12,746.56
2010,OK05506,"Oklahoma City, OK",579999,1112,12,191.72
2010,NB02802,"Omaha, NE",408958,723,12,176.79
2010,FL04804,"Orlando, FL",238300,672,12,282
2010,PAPEP00,"Philadelphia, PA",1526006,8363,12,548.03
2010,AZ00723,"Phoenix, AZ",1445632,3250,12,224.82
2010,PAPPD00,"Pittsburgh, PA",307630,1190,12,386.83
2010,OR02602,"Portland, OR",583776,1005,12,172.16
2010,MD01721,"Prince George's County, MD",658600,2472,12,375.34
2010,NC09201,"Raleigh, NC",403892,643,12,159.2
2010,CA03404,"Sacramento, CA",466488,1491,12,319.62
2010,UT01803,"Salt Lake City, UT",186440,359,12,192.56
2010,TXSPD00,"San Antonio, TX",1327407,2360,12,177.79
2010,CA03711,"San Diego, CA",1307402,1636,12,125.13
2010,CA03801,"San Francisco, CA",805235,3180,12,394.92
2010,CA04313,"San Jose, CA",945942,976,12,103.18
2010,WASPD00,"Seattle, WA",608660,1429,12,234.78
2010,MOSPD00,"St. Louis, MO",319294,2125,12,665.53
2010,NY05101,"Suffolk County, NY",1333471,814,12,61.04
2010,FL02902,"Tampa, FL",335709,684,12,203.75
2010,AZ01003,"Tucson, AZ",520116,1088,12,209.18
2010,OK07205,"Tulsa, OK",391906,1381,12,352.38
2010,VA12800,"Virginia Beach, VA",437994,429,12,97.95
2010,DCMPD00,"Washington, DC",601723,3914,12,650.47
2010,KS08703,"Wichita, KS",382368,481,12,125.8
2010,,United States,,,,
2011,NM00101,"Albuquerque, NM",551961,998,12,180.81
2011,TX22001,"Arlington, TX",373128,540,12,144.72
2011,GAAPD00,"Atlanta, GA",425533,2343,12,550.6
2011,CO00101,"Aurora, CO",330740,507,12,153.29
2011,TX22701,"Austin, TX",807022,1106,12,137.05
2011,MD00301,"Baltimore County, MD",812661,1451,12,178.55
2011,MDBPD00,"Baltimore, MD",626848,3457,12,551.49
2011,MA01301,"Boston, MA",621359,1904,12,306.43
2011,NY01401,"Buffalo, NY",262484,1459,12,555.84
2011,NC06001,"Charlotte, NC",789478,1612,12,204.19
2011,ILCPD00,"Chicago, IL",2703713,13975,12,516.88
2011,OHCIP00,"Cincinnati, OH",297160,1775,12,597.32
2011,OHCLP00,"Cleveland, OH",397106,3157,12,795
2011,OHCOP00,"Columbus, OH",787609,3251,12,412.77
2011,TXDPD00,"Dallas, TX",1223021,4066,12,332.46
2011,CODPD00,"Denver, CO",610612,1143,12,187.19
2011,MI82349,"Detroit, MI",713239,4976,12,697.66
2011,TX07102,"El Paso, TX",662780,464,12,70.01
2011,VA02901,"Fairfax County, VA",1055204,422,12,39.99
2011,TX22012,"Fort Worth, TX",756803,1267,12,167.41
2011,CA01005,"Fresno, CA",500480,1020,12,203.8
2011,HI00200,"Honolulu, HI",963465,821,12,85.21
2011,TXHPD00,"Houston, TX",2143628,8054,12,375.72
2011,INIPD00,"Indianapolis, IN",833024,3372,12,404.79
2011,FL01602,"Jacksonville, FL",834429,1578,12,189.11
2011,MOKPD00,"Kansas City, MO",461458,1671,12,362.11
2011,NV00201,"Las Vegas, NV",1458474,3493,12,239.5
2011,CA01941,"Long Beach, CA",467691,1320,12,282.24
2011,CA01900,"Los Angeles County, CA",1069854,1484,12,138.71
2011,CA01942,"Los Angeles, CA",3837207,10077,12,262.61
2011,KY05680,"Louisville, KY",665152,1643,12,247.01
2011,TNMPD00,"Memphis, TN",652725,3083,12,472.33
2011,AZ00717,"Mesa, AZ",445256,497,12,111.62
2011,FL01300,"Miami-Dade County, FL",1124714,1848,12,164.31
2011,FL01306,"Miami, FL",404901,2002,12,494.44
2011,WIMPD00,"Milwaukee, WI",597426,3091,12,517.39
2011,MN02711,"Minneapolis, MN",385531,1589,12,412.16
2011,MD01604,"Montgomery County, MD",962146,840,12,87.3
2011,TN01901,"Nashville, TN",612789,1889,12,308.26
2011,NY02900,"Nassau County, NY",1054208,713,12,67.63
2011,LANPD00,"New Orleans, LA",346974,1059,12,305.21
2011,NY03030,"New York City, NY",8211875,19773,12,240.79
2011,NJNPD00,"Newark, NJ",278064,1977,12,710.99
2011,CA00109,"Oakland, CA",395317,3365,12,851.22
2011,OK05506,"Oklahoma City, OK",586208,1232,12,210.16
2011,NB02802,"Omaha, NE",412608,696,12,168.68
2011,FL04804,"Orlando, FL",241548,697,12,288.56
2011,PAPEP00,"Philadelphia, PA",1530873,8246,12,538.65
2011,AZ00723,"Phoenix, AZ",1466097,3324,12,226.72
2011,PAPPD00,"Pittsburgh, PA",308609,1126,12,364.86
2011,OR02602,"Portland, OR",589991,917,12,155.43
2011,MD01721,"Prince George's County, MD",664844,2048,12,308.04
2011,NC09201,"Raleigh, NC",409014,680,12,166.25
2011,CA03404,"Sacramento, CA",471972,1162,12,246.2
2011,UT01803,"Salt Lake City, UT",190038,342,12,179.96
2011,TXSPD00,"San Antonio, TX",1355339,1785,12,131.7
2011,CA03711,"San Diego, CA",1316919,1456,12,110.56
2011,CA03801,"San Francisco, CA",814701,3088,12,379.03
2011,CA04313,"San Jose, CA",957062,1101,12,115.04
2011,WASPD00,"Seattle, WA",618209,1418,12,229.37
2011,MOSPD00,"St. Louis, MO",320454,2127,12,663.75
2011,NY05101,"Suffolk County, NY",1339464,748,12,55.84
2011,FL02902,"Tampa, FL",340284,587,12,172.5
2011,AZ01003,"Tucson, AZ",527479,1163,12,220.48
2011,OK07205,"Tulsa, OK",396101,1090,12,275.18
2011,VA12800,"Virginia Beach, VA",443226,414,12,93.41
2011,DCMPD00,"Washington, DC",617996,3756,12,607.77
2011,KS08703,"Wichita, KS",384796,490,12,127.34
2011,,United States,,,,
2012,NM00101,"Albuquerque, NM",553684,1092,12,197.22
2012,TX22001,"Arlington, TX",379295,532,12,140.26
2012,GAAPD00,"Atlanta, GA",437041,2276,12,520.77
2012,CO00101,"Aurora, CO",336952,482,12,143.05
2012,TX22701,"Austin, TX",832901,978,12,117.42
2012,MD00301,"Baltimore County, MD",817761,1367,12,167.16
2012,MDBPD00,"Baltimore, MD",625474,3605,12,576.36
2012,MA01301,"Boston, MA",630648,1910,12,302.86
2012,NY01401,"Buffalo, NY",262434,1388,12,528.89
2012,NC06001,"Charlotte, NC",808504,1798,12,222.39
2012,ILCPD00,"Chicago, IL",2708382,13476,12,497.57
2012,OHCIP00,"Cincinnati, OH",296204,1726,12,582.71
2012,OHCLP00,"Cleveland, OH",393781,3257,12,827.11
2012,OHCOP00,"Columbus, OH",797384,3031,12,380.12
2012,TXDPD00,"Dallas, TX",1241549,4093,12,329.67
2012,CODPD00,"Denver, CO",628545,1168,12,185.83
2012,MI82349,"Detroit, MI",707096,4850,12,685.9
2012,TX07102,"El Paso, TX",675536,471,12,69.72
2012,VA02901,"Fairfax County, VA",1072723,343,12,31.97
2012,TX22012,"Fort Worth, TX",770101,1280,12,166.21
2012,CA01005,"Fresno, CA",506011,1015,12,200.59
2012,HI00200,"Honolulu, HI",975875,914,12,93.66
2012,TXHPD00,"Houston, TX",2177273,9385,12,431.04
2012,INIPD00,"Indianapolis, IN",838650,3442,12,410.42
2012,FL01602,"Jacksonville, FL",840660,1371,12,163.09
2012,MOKPD00,"Kansas City, MO",464073,1648,12,355.12
2012,NV00201,"Las Vegas, NV",1479393,3824,12,258.48
2012,CA01941,"Long Beach, CA",469893,1239,12,263.68
2012,CA01900,"Los Angeles County, CA",1074864,1490,12,138.62
2012,CA01942,"Los Angeles, CA",3855122,8983,12,233.01
2012,KY05680,"Louisville, KY",666200,1394,12,209.25
2012,TNMPD00,"Memphis, TN",657436,3384,12,514.73
2012,AZ00717,"Mesa, AZ",451391,469,12,103.9
2012,FL01300,"Miami-Dade County, FL",1144280,1686,12,147.34
2012,FL01306,"Miami, FL",414327,2096,12,505.88
2012,WIMPD00,"Milwaukee, WI",599395,3097,12,516.69
2012,MN02711,"Minneapolis, MN",390240,1719,12,440.5
2012,MD01604,"Montgomery County, MD",980160,829,12,84.58
2012,TN01901,"Nashville, TN",620886,1716,12,276.38
2012,NY02900,"Nassau County, NY",1057158,723,12,68.39
2012,LANPD00,"New Orleans, LA",362874,1065,12,293.49
2012,NY03030,"New York City, NY",8289415,20201,12,243.7
2012,NJNPD00,"Newark, NJ",278906,1976,12,708.48
2012,CA00109,"Oakland, CA",399487,4338,12,1085.89
2012,OK05506,"Oklahoma City, OK",595607,1209,12,202.99
2012,NB02802,"Omaha, NE",417970,815,12,194.99
2012,FL04804,"Orlando, FL",246513,603,12,244.61
2012,PAPEP00,"Philadelphia, PA",1538957,7984,12,518.79
2012,AZ00723,"Phoenix, AZ",1485509,3516,12,236.69
2012,PAPPD00,"Pittsburgh, PA",312112,1134,12,363.33
2012,OR02602,"Portland, OR",598037,950,12,158.85
2012,MD01721,"Prince George's County, MD",670946,1996,12,297.49
2012,NC09201,"Raleigh, NC",420594,665,12,158.11
2012,CA03404,"Sacramento, CA",476557,1211,12,254.11
2012,UT01803,"Salt Lake City, UT",192465,317,12,164.71
2012,TXSPD00,"San Antonio, TX",1380123,1864,12,135.06
2012,CA03711,"San Diego, CA",1338477,1517,12,113.34
2012,CA03801,"San Francisco, CA",820363,3484,12,424.69
2012,CA04313,"San Jose, CA",976459,1208,12,123.71
2012,WASPD00,"Seattle, WA",626865,1436,12,229.08
2012,MOSPD00,"St. Louis, MO",318667,1778,12,557.95
2012,NY05101,"Suffolk County, NY",1345578,681,12,50.61
2012,FL02902,"Tampa, FL",350758,573,12,163.36
2012,AZ01003,"Tucson, AZ",531535,1260,12,237.05
2012,OK07205,"Tulsa, OK",398904,1062,12,266.23
2012,VA12800,"Virginia Beach, VA",447588,327,12,73.06
2012,DCMPD00,"Washington, DC",632323,3725,12,589.1
2012,KS08703,"Wichita, KS",386409,496,12,128.36
2012,,United States,,,,
2013,NM00101,"Albuquerque, NM",558165,1046,12,187.4
2013,TX22001,"Arlington, TX",378765,562,12,148.38
2013,GAAPD00,"Atlanta, GA",451020,2363,12,523.92
2013,CO00101,"Aurora, CO",343484,469,12,136.54
2013,TX22701,"Austin, TX",859180,763,12,88.81
2013,MD00301,"Baltimore County, MD",822814,1510,11,183.52
2013,MDBPD00,"Baltimore, MD",622671,3734,12,599.67
2013,MA01301,"Boston, MA",643799,1868,12,290.15
2013,NY01401,"Buffalo, NY",258789,1322,12,510.84
2013,NC06001,"Charlotte, NC",837638,1805,12,215.49
2013,ILCPD00,"Chicago, IL",2720554,11826,12,434.69
2013,OHCIP00,"Cincinnati, OH",296491,1612,12,543.69
2013,OHCLP00,"Cleveland, OH",389181,3496,12,898.3
2013,OHCOP00,"Columbus, OH",816364,2463,12,301.7
2013,TXDPD00,"Dallas, TX",1255015,4202,12,334.82
2013,CODPD00,"Denver, CO",648981,1133,12,174.58
2013,MI82349,"Detroit, MI",699889,4771,12,681.68
2013,TX07102,"El Paso, TX",679700,457,12,67.24
2013,VA02901,"Fairfax County, VA",1091221,409,12,37.48
2013,TX22012,"Fort Worth, TX",789035,1257,12,159.31
2013,CA01005,"Fresno, CA",508876,903,12,177.45
2013,HI00200,"Honolulu, HI",984683,743,6,75.46
2013,TXHPD00,"Houston, TX",2180606,9891,12,453.59
2013,INIPD00,"Indianapolis, IN",850220,3800,12,446.94
2013,FL01602,"Jacksonville, FL",845745,1424,12,168.37
2013,MOKPD00,"Kansas City, MO",465514,1666,12,357.88
2013,NV00201,"Las Vegas, NV",1500455,4072,12,271.38
2013,CA01941,"Long Beach, CA",469665,1118,12,238.04
2013,CA01900,"Los Angeles County, CA",1064190,1357,12,127.51
2013,CA01942,"Los Angeles, CA",3878725,7885,12,203.29
2013,KY05680,"Louisville, KY",671120,1427,12,212.63
2013,TNMPD00,"Memphis, TN",657691,3134,12,476.52
2013,AZ00717,"Mesa, AZ",456155,478,12,104.79
2013,FL01300,"Miami-Dade County, FL",1171120,1861,12,158.91
2013,FL01306,"Miami, FL",418394,2216,12,529.64
2013,WIMPD00,"Milwaukee, WI",600805,3284,12,546.6
2013,MN02711,"Minneapolis, MN",396206,1856,12,468.44
2013,MD01604,"Montgomery County, MD",997082,758,12,76.02
2013,TN01901,"Nashville, TN",635673,1613,12,253.75
2013,NY02900,"Nassau County, NY",1058467,706,12,66.7
2013,LANPD00,"New Orleans, LA",377022,1138,12,301.84
2013,NY03030,"New York City, NY",8396126,19170,12,228.32
2013,NJNPD00,"Newark, NJ",278246,2433,12,874.41
2013,CA00109,"Oakland, CA",403887,4922,12,1218.66
2013,OK05506,"Oklahoma City, OK",605034,1191,12,196.85
2013,NB02802,"Omaha, NE",425076,718,12,168.91
2013,FL04804,"Orlando, FL",253238,573,12,226.27
2013,PAPEP00,"Philadelphia, PA",1553153,7562,12,486.88
2013,AZ00723,"Phoenix, AZ",1502139,3233,12,215.23
2013,PAPPD00,"Pittsburgh, PA",307632,956,12,310.76
2013,OR02602,"Portland, OR",609136,917,12,150.54
2013,MD01721,"Prince George's County, MD",677793,1583,12,233.55
2013,NC09201,"Raleigh, NC",428993,605,12,141.03
2013,CA03404,"Sacramento, CA",478182,1158,12,242.17
2013,UT01803,"Salt Lake City, UT",190246,421,12,221.29
2013,TXSPD00,"San Antonio, TX",1399725,2192,12,156.6
2013,CA03711,"San Diego, CA",1349306,1456,12,107.91
2013,CA03801,"San Francisco, CA",833863,4202,12,503.92
2013,CA04313,"San Jose, CA",992143,1095,12,110.37
2013,WASPD00,"Seattle, WA",642814,1602,12,249.22
2013,MOSPD00,"St. Louis, MO",318563,1457,12,457.37
2013,NY05101,"Suffolk County, NY",1340833,620,12,46.24
2013,FL02902,"Tampa, FL",351314,580,12,165.09
2013,AZ01003,"Tucson, AZ",525486,1002,12,190.68
2013,OK07205,"Tulsa, OK",394498,994,12,251.97
2013,VA12800,"Virginia Beach, VA",450687,305,12,67.67
2013,DCMPD00,"Washington, DC",646449,3660,12,566.17
2013,KS08703,"Wichita, KS",386486,467,12,120.83
2013,,United States,,,,
2014,NM00101,"Albuquerque, NM",558874,1381,12,247.1
2014,TX22001,"Arlington, TX",382976,493,12,128.73
2014,GAAPD00,"Atlanta, GA",454363,2329,12,512.59
2014,CO00101,"Aurora, CO",350948,414,12,117.97
2014,TX22701,"Austin, TX",903924,873,12,96.58
2014,MD00301,"Baltimore County, MD",828871,1512,11,182.42
2014,MDBPD00,"Baltimore, MD",623513,3677,12,589.72
2014,MA01301,"Boston, MA",654413,1680,12,256.72
2014,NY01401,"Buffalo, NY",258419,1277,12,494.16
2014,NC06001,"Charlotte, NC",856916,1586,12,185.08
2014,ILCPD00,"Chicago, IL",2724121,9800,12,359.75
2014,OHCIP00,"Cincinnati, OH",297671,1358,12,456.21
2014,OHCLP00,"Cleveland, OH",388655,2992,12,769.83
2014,OHCOP00,"Columbus, OH",830811,2112,12,254.21
2014,TXDPD00,"Dallas, TX",1272396,3856,12,303.05
2014,CODPD00,"Denver, CO",665353,1088,12,163.52
2014,MI82349,"Detroit, MI",684694,3573,12,521.84
2014,TX07102,"El Paso, TX",680273,415,12,61
2014,VA02901,"Fairfax County, VA",1101700,400,12,36.31
2014,TX22012,"Fort Worth, TX",804907,1140,12,141.63
2014,CA01005,"Fresno, CA",513187,781,12,152.19
2014,HI00200,"Honolulu, HI",994034,768,4,77.26
2014,TXHPD00,"Houston, TX",2219933,10186,12,458.84
2014,INIPD00,"Indianapolis, IN",858238,3808,12,443.7
2014,FL01602,"Jacksonville, FL",856021,1419,12,165.77
2014,MOKPD00,"Kansas City, MO",468417,1626,12,347.13
2014,NV00201,"Las Vegas, NV",1530899,4885,12,319.09
2014,CA01941,"Long Beach, CA",471123,889,12,188.7
2014,CA01900,"Los Angeles County, CA",1111939,1280,12,115.11
2014,CA01942,"Los Angeles, CA",3906772,7949,12,203.47
2014,KY05680,"Louisville, KY",677710,1532,12,226.06
2014,TNMPD00,"Memphis, TN",654922,3285,12,501.59
2014,AZ00717,"Mesa, AZ",462092,469,12,101.49
2014,FL01300,"Miami-Dade County, FL",1195232,1835,12,153.53
2014,FL01306,"Miami, FL",421996,1790,12,424.17
2014,WIMPD00,"Milwaukee, WI",600374,3555,12,592.13
2014,MN02711,"Minneapolis, MN",404461,1871,12,462.59
2014,MD01604,"Montgomery County, MD",1009176,620,12,61.44
2014,TN01901,"Nashville, TN",647689,1529,12,236.07
2014,NY02900,"Nassau County, NY",1061175,550,12,51.83
2014,LANPD00,"New Orleans, LA",387113,1470,12,379.73
2014,NY03030,"New York City, NY",8473938,16581,12,195.67
2014,NJNPD00,"Newark, NJ",279110,1922,12,688.62
2014,CA00109,"Oakland, CA",409994,3481,12,849.04
2014,OK05506,"Oklahoma City, OK",617975,1126,12,182.21
2014,NB02802,"Omaha, NE",438465,723,12,164.89
2014,FL04804,"Orlando, FL",259675,620,12,238.76
2014,PAPEP00,"Philadelphia, PA",1559062,6970,12,447.06
2014,AZ00723,"Phoenix, AZ",1529852,2952,12,192.96
2014,PAPPD00,"Pittsburgh, PA",307613,986,12,320.53
2014,OR02602,"Portland, OR",615672,847,12,137.57
2014,MD01721,"Prince George's County, MD",685191,1461,12,213.23
2014,NC09201,"Raleigh, NC",438363,679,5,154.89
2014,CA03404,"Sacramento, CA",482767,1000,12,207.14
2014,UT01803,"Salt Lake City, UT",192368,449,12,233.41
2014,TXSPD00,"San Antonio, TX",1428465,1777,12,124.4
2014,CA03711,"San Diego, CA",1368690,1318,12,96.3
2014,CA03801,"San Francisco, CA",850294,3224,12,379.16
2014,CA04313,"San Jose, CA",1009679,1072,12,106.17
2014,WASPD00,"Seattle, WA",663410,1567,12,236.2
2014,MOSPD00,"St. Louis, MO",318574,1562,12,490.31
2014,NY05101,"Suffolk County, NY",1341453,567,12,42.27
2014,FL02902,"Tampa, FL",357124,514,12,143.93
2014,AZ01003,"Tucson, AZ",527328,988,12,187.36
2014,OK07205,"Tulsa, OK",399556,920,12,230.26
2014,VA12800,"Virginia Beach, VA",451102,250,12,55.42
2014,DCMPD00,"Washington, DC",658893,3231,12,490.37
2014,KS08703,"Wichita, KS",387493,496,12,128
2014,,United States,,,,
2015,NM00101,"Albuquerque, NM",559721,1686,,301.22
2015,TX22001,"Arlington, TX",387565,529,,136.49
2015,GAAPD00,"Atlanta, GA",464710,1995,,429.3
2015,CO00101,"Aurora, CO",360237,447,,124.08
2015,TX22701,"Austin, TX",938728,929,,98.96
2015,MD00301,"Baltimore County, MD",828871,,,
2015,MDBPD00,"Baltimore, MD",621252,4313,,694.24
2015,MA01301,"Boston, MA",665258,1551,,233.14
2015,NY01401,"Buffalo, NY",258096,1033,,400.24
2015,NC06001,"Charlotte, NC",877817,1947,,221.8
2015,ILCPD00,"Chicago, IL",2728695,9649,,353.61
2015,OHCIP00,"Cincinnati, OH",298478,1263,,423.15
